,,GWRV Last (V),PSV Last (V),G1R Last,G2R Last,G3R Last
0:00:52,52,0.930,8.604,149.5,149.2,158.7
0:00:53,53,0.923,8.605,149.5,149.2,158.7
0:00:54,54,0.923,8.606,149.5,149.2,158.6
0:00:55,55,0.923,8.604,149.5,149.2,158.6
0:00:56,56,0.923,8.606,149.5,149.2,158.6
0:00:57,57,0.925,8.606,149.5,149.2,158.7
0:00:58,58,0.918,8.605,149.5,149.2,158.7
0:00:59,59,0.921,8.605,149.5,149.2,158.7
0:01:00,60,0.916,8.605,149.5,149.2,158.6
0:01:01,61,0.914,8.606,149.5,149.2,158.6
0:01:02,62,0.916,8.606,149.5,149.2,158.6
0:01:03,63,0.916,8.605,149.5,149.2,158.6
0:01:04,64,0.916,8.606,149.5,149.2,158.6
0:01:05,65,0.914,8.605,149.5,149.3,158.6
0:01:06,66,0.909,8.606,149.5,149.3,158.6
0:01:07,67,0.907,8.606,149.5,149.3,158.7
0:01:08,68,0.911,8.605,149.6,158.8,158.6
0:01:09,69,0.904,8.607,154.6,158.8,158.6
0:01:10,70,0.904,8.606,159.1,158.8,158.6
0:01:11,71,0.901,8.606,159.1,158.8,158.6
0:01:12,72,0.901,8.607,159.1,158.8,158.6
0:01:13,73,0.904,8.606,159.1,158.8,158.6
0:01:14,74,0.901,8.606,159.1,158.8,158.6
0:01:15,75,0.901,8.606,159.1,158.8,158.6
0:01:16,76,0.901,8.606,159.1,158.8,158.6
0:01:17,77,0.892,8.606,159.1,158.8,158.7
0:01:18,78,0.901,8.606,159.1,158.8,158.6
0:01:19,79,0.894,8.606,159.1,158.8,158.6
0:01:20,80,0.896,8.607,159.1,158.8,158.6
0:01:21,81,0.894,8.606,159.1,158.8,158.6
0:01:22,82,0.889,8.606,159.1,158.8,158.6
0:01:23,83,0.889,8.607,159.1,158.8,158.6
0:01:24,84,0.891,8.606,159.1,158.8,158.6
0:01:25,85,0.889,8.607,159.1,158.8,158.6
0:01:26,86,0.888,8.606,159.1,158.8,158.7
0:01:27,87,0.883,8.607,159.1,158.8,158.6
0:01:28,88,0.887,8.606,159.1,158.8,158.6
0:01:29,89,0.887,8.606,159.1,158.8,158.7
0:01:30,90,0.882,8.607,159.1,158.8,158.7
0:01:31,91,0.882,8.606,159.1,158.8,158.7
0:01:32,92,0.882,8.607,159.1,158.8,158.7
0:01:33,93,0.881,8.606,159.1,158.8,158.7
0:01:34,94,0.880,8.605,159.1,158.9,158.7
0:01:35,95,0.880,8.607,159.1,158.8,158.7
0:01:36,96,0.879,8.605,159.1,158.8,158.7
0:01:37,97,0.878,8.606,159.1,158.9,158.8
0:01:38,98,0.878,8.606,159.1,158.8,169.3
0:01:39,99,0.878,8.606,159.1,158.8,169.3
0:01:40,100,0.878,8.607,159.1,158.8,169.3
0:01:41,101,0.878,8.606,159.1,158.8,169.3
0:01:42,102,0.878,8.606,159.1,158.9,169.3
0:01:43,103,0.874,8.607,159.1,158.8,169.3
0:01:44,104,0.873,8.606,159.1,158.8,169.3
0:01:45,105,0.873,8.607,159.1,158.8,169.3
0:01:46,106,0.869,8.606,159.1,158.8,169.3
0:01:47,107,0.868,8.606,159.1,158.8,169.3
0:01:48,108,0.866,8.606,159.1,158.9,169.3
0:01:49,109,0.868,8.605,159.1,158.9,169.3
0:01:50,110,0.863,8.606,159.1,158.8,169.3
0:01:51,111,0.859,8.605,159.1,158.9,169.3
0:01:52,112,0.863,8.604,159.1,158.9,169.3
0:01:53,113,0.861,8.606,159.1,158.9,169.3
0:01:54,114,0.861,8.605,159.1,158.9,169.3
0:01:55,115,0.863,8.606,159.1,158.9,169.3
0:01:56,116,0.861,8.606,159.1,158.9,169.3
0:01:57,117,0.861,8.605,159.1,158.9,169.3
0:01:58,118,0.861,8.606,159.1,158.9,169.3
0:01:59,119,0.856,8.606,159.1,158.9,169.3
0:02:00,120,0.854,8.606,159.1,159.0,169.3
0:02:01,121,0.856,8.606,159.1,169.5,169.3
0:02:02,122,0.856,8.605,159.1,169.5,169.3
0:02:03,123,0.854,8.606,169.7,169.5,169.3
0:02:04,124,0.854,8.606,169.7,169.5,169.3
0:02:05,125,0.851,8.607,169.7,169.5,169.3
0:02:06,126,0.856,8.607,169.7,169.5,169.3
0:02:07,127,0.851,8.606,169.7,169.5,169.3
0:02:08,128,0.849,8.606,169.7,169.5,169.3
0:02:09,129,0.851,8.606,169.7,169.5,169.3
0:02:10,130,0.851,8.607,169.7,169.5,169.3
0:02:11,131,0.851,8.607,169.7,169.5,169.3
0:02:12,132,0.847,8.606,169.7,169.5,169.3
0:02:13,133,0.847,8.607,169.7,169.5,169.3
0:02:14,134,0.847,8.607,169.7,169.5,169.3
0:02:15,135,0.840,8.607,169.7,169.5,169.3
0:02:16,136,0.837,8.608,169.7,169.5,169.3
0:02:17,137,0.837,8.606,169.7,169.5,169.3
0:02:18,138,0.840,8.608,169.7,169.5,169.3
0:02:19,139,0.842,8.607,169.7,169.5,169.3
0:02:20,140,0.837,8.606,169.7,169.5,169.3
0:02:21,141,0.835,8.607,169.7,169.5,169.3
0:02:22,142,0.835,8.607,169.7,169.5,181.0
0:02:23,143,0.832,8.607,169.7,169.5,181.0
0:02:24,144,0.830,8.608,169.7,169.5,181.0
0:02:25,145,0.830,8.607,169.7,169.5,181.0
0:02:26,146,0.825,8.607,169.7,169.5,181.0
0:02:27,147,0.823,8.606,169.7,169.5,181.0
0:02:28,148,0.835,8.607,169.7,169.5,181.0
0:02:29,149,0.823,8.607,169.7,169.5,181.0
0:02:30,150,0.825,8.607,169.7,169.5,181.0
0:02:31,151,0.825,8.607,169.7,169.5,181.0
0:02:32,152,0.820,8.607,169.7,169.5,181.0
0:02:33,153,0.825,8.607,169.7,169.5,181.0
0:02:34,154,0.816,8.608,169.7,169.5,181.0
0:02:35,155,0.825,8.607,169.7,169.5,181.0
0:02:36,156,0.825,8.608,169.7,169.5,181.0
0:02:37,157,0.813,8.608,169.7,169.5,181.0
0:02:38,158,0.823,8.606,169.8,169.5,181.0
0:02:39,159,0.811,8.607,169.7,169.5,181.0
0:02:40,160,0.803,8.606,169.8,169.5,181.0
0:02:41,161,0.808,8.607,169.8,169.5,181.0
0:02:42,162,0.803,8.607,169.8,169.5,181.0
0:02:43,163,0.808,8.606,169.8,169.5,181.0
0:02:44,164,0.803,8.608,169.8,169.5,181.0
0:02:45,165,0.803,8.607,169.9,169.5,181.0
0:02:46,166,0.801,8.608,181.4,169.5,181.0
0:02:47,167,0.808,8.609,181.4,169.5,181.0
0:02:48,168,0.803,8.608,181.4,181.1,181.0
0:02:49,169,0.798,8.609,181.4,181.1,181.0
0:02:50,170,0.800,8.608,181.4,181.2,181.0
0:02:51,171,0.796,8.607,181.4,181.2,181.0
0:02:52,172,0.800,8.608,181.4,181.2,181.0
0:02:53,173,0.800,8.607,181.4,181.2,181.0
0:02:54,174,0.799,8.609,181.4,181.1,181.0
0:02:55,175,0.793,8.608,181.4,181.2,181.0
0:02:56,176,0.790,8.607,181.4,181.2,181.0
0:02:57,177,0.792,8.608,181.4,181.2,181.0
0:02:58,178,0.789,8.607,181.4,181.2,181.0
0:02:59,179,0.792,8.608,181.4,181.2,181.0
0:03:00,180,0.797,8.608,181.4,181.2,181.0
0:03:01,181,0.791,8.607,181.5,181.2,181.0
0:03:02,182,0.789,8.608,181.4,181.2,181.0
0:03:03,183,0.789,8.607,181.4,181.2,181.0
0:03:04,184,0.784,8.607,181.4,181.2,181.0
0:03:05,185,0.781,8.608,181.4,181.2,181.0
0:03:06,186,0.779,8.607,181.5,181.2,181.0
0:03:07,187,0.778,8.608,181.4,181.2,181.0
0:03:08,188,0.775,8.607,181.5,181.2,181.1
0:03:09,189,0.774,8.607,181.5,181.2,192.3
0:03:10,190,0.774,8.608,181.5,181.2,194.0
0:03:11,191,0.773,8.607,181.5,181.2,194.0
0:03:12,192,0.773,8.607,181.5,181.2,194.0
0:03:13,193,0.773,8.608,181.4,181.2,194.0
0:03:14,194,0.771,8.607,181.5,181.2,194.0
0:03:15,195,0.770,8.608,181.4,181.2,194.0
0:03:16,196,0.768,8.606,181.5,181.2,194.0
0:03:17,197,0.768,8.608,181.4,181.2,194.0
0:03:18,198,0.768,8.608,181.5,181.2,194.0
0:03:19,199,0.764,8.607,181.5,181.2,194.0
0:03:20,200,0.763,8.608,181.5,181.2,194.0
0:03:21,201,0.772,8.606,181.5,181.2,194.0
0:03:22,202,0.766,8.606,181.5,181.2,194.0
0:03:23,203,0.763,8.608,181.5,181.2,194.0
0:03:24,204,0.763,8.607,181.5,181.2,194.0
0:03:25,205,0.758,8.608,194.4,181.2,194.0
0:03:26,206,0.761,8.606,194.4,181.2,194.0
0:03:27,207,0.761,8.607,194.4,181.2,194.0
0:03:28,208,0.763,8.607,194.4,181.2,194.0
0:03:29,209,0.758,8.607,194.4,181.2,194.0
0:03:30,210,0.756,8.608,194.4,181.2,194.0
0:03:31,211,0.758,8.608,194.4,181.2,194.0
0:03:32,212,0.754,8.607,194.4,181.2,194.0
0:03:33,213,0.756,8.608,194.4,181.2,194.0
0:03:34,214,0.756,8.607,194.4,181.3,194.0
0:03:35,215,0.754,8.607,194.4,181.3,194.0
0:03:36,216,0.754,8.608,194.4,181.3,194.0
0:03:37,217,0.749,8.607,194.4,194.2,194.0
0:03:38,218,0.749,8.608,194.4,194.2,194.0
0:03:39,219,0.749,8.607,194.4,194.2,194.0
0:03:40,220,0.749,8.608,194.4,194.2,194.0
0:03:41,221,0.744,8.608,194.4,194.2,194.0
0:03:42,222,0.749,8.607,194.4,194.2,194.0
0:03:43,223,0.746,8.608,194.4,194.2,194.0
0:03:44,224,0.746,8.607,194.4,194.2,194.0
0:03:45,225,0.741,8.607,194.4,194.2,194.0
0:03:46,226,0.741,8.608,194.4,194.2,194.0
0:03:47,227,0.744,8.608,194.4,194.2,194.0
0:03:48,228,0.744,8.608,194.4,194.2,194.0
0:03:49,229,0.742,8.607,194.4,194.2,194.0
0:03:50,230,0.744,8.608,194.4,194.2,194.0
0:03:51,231,0.739,8.608,194.4,194.2,194.0
0:03:52,232,0.742,8.608,194.4,194.2,194.0
0:03:53,233,0.734,8.608,194.4,194.2,194.0
0:03:54,234,0.737,8.608,194.4,194.2,194.0
0:03:55,235,0.730,8.607,194.4,194.2,194.0
0:03:56,236,0.735,8.609,194.4,194.2,194.0
0:03:57,237,0.734,8.608,194.4,194.2,194.0
0:03:58,238,0.732,8.608,194.4,194.2,194.0
0:03:59,239,0.734,8.608,194.4,194.2,194.1
0:04:00,240,0.715,8.608,194.4,194.2,194.1
0:04:01,241,0.720,8.608,194.4,194.2,207.9
0:04:02,242,0.729,8.608,194.4,194.2,207.9
0:04:03,243,0.717,8.608,194.4,194.2,207.9
0:04:04,244,0.722,8.609,194.4,194.2,207.9
0:04:05,245,0.720,8.607,194.4,194.2,207.9
0:04:06,246,0.711,8.608,194.4,194.2,207.9
0:04:07,247,0.706,8.607,194.4,194.2,207.9
0:04:08,248,0.717,8.608,194.4,194.2,207.9
0:04:09,249,0.710,8.608,194.4,194.2,207.9
0:04:10,250,0.708,8.607,194.4,194.2,207.9
0:04:11,251,0.711,8.609,194.4,194.2,207.9
0:04:12,252,0.701,8.609,194.4,194.2,207.9
0:04:13,253,0.706,8.608,194.4,194.2,207.9
0:04:14,254,0.698,8.608,194.4,194.2,207.9
0:04:15,255,0.706,8.607,194.4,194.2,207.9
0:04:16,256,0.700,8.608,194.4,194.2,207.9
0:04:17,257,0.696,8.609,194.4,194.2,207.9
0:04:18,258,0.693,8.609,194.4,194.2,207.9
0:04:19,259,0.693,8.609,194.4,194.2,207.9
0:04:20,260,0.689,8.608,194.4,194.2,207.9
0:04:21,261,0.691,8.608,194.4,194.2,207.9
0:04:22,262,0.689,8.608,194.4,194.2,207.9
0:04:23,263,0.689,8.607,194.4,194.2,207.9
0:04:24,264,0.689,8.609,194.4,194.2,207.9
0:04:25,265,0.689,8.608,194.4,194.2,207.9
0:04:26,266,0.684,8.608,194.4,194.2,207.9
0:04:27,267,0.689,8.609,194.4,194.2,207.8
0:04:28,268,0.682,8.608,194.5,194.2,207.9
0:04:29,269,0.686,8.61,194.5,194.2,207.8
0:04:30,270,0.681,8.609,194.5,194.2,207.9
0:04:31,271,0.681,8.607,197.3,194.2,207.9
0:04:32,272,0.681,8.609,208.3,194.2,207.9
0:04:33,273,0.681,8.609,208.3,194.3,207.9
0:04:34,274,0.676,8.609,208.3,208.0,207.9
0:04:35,275,0.679,8.609,208.3,208.0,207.9
0:04:36,276,0.676,8.608,208.3,208.0,207.9
0:04:37,277,0.676,8.609,208.3,208.0,207.9
0:04:38,278,0.674,8.608,208.3,208.1,207.9
0:04:39,279,0.677,8.609,208.3,208.0,207.9
0:04:40,280,0.677,8.609,208.3,208.0,207.9
0:04:41,281,0.677,8.609,208.3,208.0,207.9
0:04:42,282,0.676,8.609,208.3,208.0,207.9
0:04:43,283,0.671,8.609,208.3,208.0,207.9
0:04:44,284,0.674,8.609,208.3,208.0,207.9
0:04:45,285,0.671,8.609,208.3,208.0,207.9
0:04:46,286,0.673,8.609,208.3,208.1,207.9
0:04:47,287,0.670,8.609,208.3,208.1,207.9
0:04:48,288,0.670,8.609,208.3,208.0,207.9
0:04:49,289,0.669,8.608,208.3,208.1,207.9
0:04:50,290,0.667,8.609,208.3,208.0,207.9
0:04:51,291,0.668,8.608,208.3,208.1,207.9
0:04:52,292,0.668,8.608,208.3,208.1,207.9
0:04:53,293,0.666,8.608,208.3,208.1,207.9
0:04:54,294,0.666,8.607,208.4,208.1,207.9
0:04:55,295,0.663,8.609,208.3,208.0,207.9
0:04:56,296,0.662,8.609,208.3,208.0,207.9
0:04:57,297,0.662,8.609,208.3,208.1,207.9
0:04:58,298,0.663,8.609,208.3,208.0,207.9
0:04:59,299,0.662,8.608,208.3,208.1,208.0
0:05:00,300,0.662,8.609,208.3,208.1,222.6
0:05:01,301,0.662,8.608,208.4,208.1,222.7
0:05:02,302,0.660,8.608,208.3,208.1,222.6
0:05:03,303,0.659,8.609,208.3,208.1,222.7
0:05:04,304,0.657,8.608,208.3,208.1,222.6
0:05:05,305,0.656,8.609,208.3,208.1,222.6
0:05:06,306,0.654,8.608,208.4,208.1,222.7
0:05:07,307,0.655,8.608,208.4,208.1,222.7
0:05:08,308,0.656,8.609,208.4,208.1,222.6
0:05:09,309,0.654,8.608,208.4,208.1,222.7
0:05:10,310,0.652,8.609,208.3,208.1,222.6
0:05:11,311,0.651,8.608,208.4,208.1,222.7
0:05:12,312,0.649,8.608,208.4,208.1,222.7
0:05:13,313,0.649,8.608,208.4,208.1,222.7
0:05:14,314,0.651,8.608,208.4,208.1,222.7
0:05:15,315,0.649,8.608,208.4,208.1,222.6
0:05:16,316,0.645,8.608,208.4,208.2,222.7
0:05:17,317,0.644,8.607,208.4,208.2,222.7
0:05:18,318,0.644,8.608,208.4,208.3,222.7
0:05:19,319,0.644,8.608,208.4,222.9,222.7
0:05:20,320,0.643,8.608,208.4,222.8,222.7
0:05:21,321,0.641,8.608,208.4,222.9,222.7
0:05:22,322,0.641,8.608,208.4,222.9,222.7
0:05:23,323,0.636,8.609,208.4,222.8,222.6
0:05:24,324,0.639,8.608,208.4,222.9,222.7
0:05:25,325,0.639,8.608,208.4,222.9,222.7
0:05:26,326,0.639,8.609,208.4,222.8,222.6
0:05:27,327,0.637,8.607,208.4,222.9,222.7
0:05:28,328,0.634,8.609,208.4,222.9,222.7
0:05:29,329,0.634,8.609,208.4,222.9,222.7
0:05:30,330,0.627,8.608,208.5,222.9,222.7
0:05:31,331,0.630,8.61,223.1,222.8,222.6
0:05:32,332,0.635,8.608,223.2,222.8,222.7
0:05:33,333,0.635,8.608,223.2,222.9,222.7
0:05:34,334,0.635,8.609,223.2,222.8,222.6
0:05:35,335,0.635,8.609,223.2,222.8,222.7
0:05:36,336,0.627,8.61,223.1,222.8,222.6
0:05:37,337,0.627,8.609,223.2,222.8,222.6
0:05:38,338,0.627,8.609,223.1,222.8,222.6
0:05:39,339,0.627,8.61,223.2,222.8,222.6
0:05:40,340,0.627,8.609,223.2,222.8,222.7
0:05:41,341,0.627,8.61,223.2,222.8,227.7
0:05:42,342,0.627,8.609,223.2,222.8,239.1
0:05:43,343,0.625,8.609,223.2,222.9,239.1
0:05:44,344,0.627,8.61,223.2,222.9,239.1
0:05:45,345,0.620,8.609,223.2,222.8,239.1
0:05:46,346,0.624,8.61,223.2,222.8,239.1
0:05:47,347,0.622,8.609,223.2,222.8,239.1
0:05:48,348,0.620,8.609,223.2,222.9,239.1
0:05:49,349,0.622,8.609,223.2,222.9,239.1
0:05:50,350,0.622,8.609,223.2,222.9,239.1
0:05:51,351,0.618,8.61,223.2,222.9,239.1
0:05:52,352,0.618,8.609,223.2,222.9,239.1
0:05:53,353,0.616,8.609,223.2,222.9,239.1
0:05:54,354,0.616,8.61,223.2,222.9,239.1
0:05:55,355,0.613,8.609,223.2,222.9,239.1
0:05:56,356,0.613,8.609,223.2,222.9,239.1
0:05:57,357,0.609,8.609,223.2,227.8,239.1
0:05:58,358,0.613,8.609,223.2,239.3,239.1
0:05:59,359,0.609,8.61,223.2,239.2,239.1
0:06:00,360,0.611,8.609,223.2,239.3,239.1
0:06:01,361,0.606,8.61,223.2,239.2,239.1
0:06:02,362,0.603,8.61,223.2,239.2,239.1
0:06:03,363,0.609,8.609,223.2,239.3,239.1
0:06:04,364,0.606,8.609,223.2,239.3,239.1
0:06:05,365,0.598,8.61,223.2,239.2,239.1
0:06:06,366,0.603,8.609,223.2,239.3,239.1
0:06:07,367,0.601,8.609,223.2,239.3,239.1
0:06:08,368,0.598,8.609,223.2,239.3,239.1
0:06:09,369,0.598,8.61,223.2,239.3,239.1
0:06:10,370,0.596,8.609,223.2,239.3,239.1
0:06:11,371,0.596,8.609,223.2,239.3,239.1
0:06:12,372,0.589,8.61,223.2,239.3,239.1
0:06:13,373,0.586,8.608,223.2,239.3,239.1
0:06:14,374,0.589,8.609,223.2,239.3,239.1
0:06:15,375,0.586,8.61,223.2,239.3,239.1
0:06:16,376,0.586,8.609,223.2,239.3,239.1
0:06:17,377,0.582,8.609,223.2,239.3,239.1
0:06:18,378,0.582,8.609,223.2,239.3,239.1
0:06:19,379,0.582,8.609,223.2,239.3,239.1
0:06:20,380,0.575,8.61,223.2,239.3,239.1
0:06:21,381,0.577,8.61,223.2,239.2,239.1
0:06:22,382,0.577,8.61,223.2,239.3,239.1
0:06:23,383,0.572,8.609,223.2,239.3,239.1
0:06:24,384,0.570,8.609,223.2,239.3,239.1
0:06:25,385,0.565,8.61,223.2,239.3,239.1
0:06:26,386,0.565,8.609,223.2,239.3,239.1
0:06:27,387,0.565,8.61,223.2,239.3,239.1
0:06:28,388,0.563,8.61,223.2,239.3,239.1
0:06:29,389,0.563,8.609,223.2,239.3,239.1
0:06:30,390,0.558,8.61,223.2,239.3,239.1
0:06:31,391,0.551,8.609,223.2,239.3,239.1
0:06:32,392,0.551,8.609,223.2,239.3,239.1
0:06:33,393,0.556,8.61,223.2,239.3,239.1
0:06:34,394,0.549,8.609,223.2,239.3,239.1
0:06:35,395,0.551,8.61,223.2,239.3,239.1
0:06:36,396,0.546,8.609,223.2,239.3,239.1
0:06:37,397,0.544,8.609,223.2,239.3,239.1
0:06:38,398,0.547,8.611,223.2,239.2,239.1
0:06:39,399,0.544,8.609,223.2,239.3,239.1
0:06:40,400,0.542,8.61,223.2,239.3,239.1
0:06:41,401,0.537,8.609,223.2,239.3,239.1
0:06:42,402,0.540,8.609,223.2,239.3,239.1
0:06:43,403,0.535,8.61,223.2,239.3,239.1
0:06:44,404,0.540,8.609,223.2,239.3,239.1
0:06:45,405,0.532,8.61,223.2,239.3,239.1
0:06:46,406,0.530,8.61,223.2,239.3,239.1
0:06:47,407,0.530,8.609,223.2,239.3,239.1
0:06:48,408,0.528,8.61,223.2,239.3,239.1
0:06:49,409,0.525,8.609,223.2,239.3,239.1
0:06:50,410,0.525,8.609,223.3,239.3,239.1
0:06:51,411,0.528,8.61,223.2,239.3,239.1
0:06:52,412,0.523,8.609,223.2,239.3,239.1
0:06:53,413,0.523,8.61,223.2,239.3,239.1
0:06:54,414,0.520,8.609,223.2,239.3,239.1
0:06:55,415,0.518,8.61,223.2,239.3,239.1
0:06:56,416,0.520,8.611,223.2,239.3,239.1
0:06:57,417,0.515,8.609,223.2,239.3,239.1
0:06:58,418,0.516,8.61,223.2,239.3,239.1
0:06:59,419,0.516,8.61,223.2,239.3,239.1
0:07:00,420,0.516,8.609,223.2,239.3,239.1
0:07:01,421,0.516,8.611,223.2,239.2,239.1
0:07:02,422,0.515,8.61,223.2,239.3,239.1
0:07:03,423,0.506,8.61,223.2,239.3,239.1
0:07:04,424,0.508,8.61,223.2,239.3,239.1
0:07:05,425,0.508,8.61,223.2,239.3,239.1
0:07:06,426,0.511,8.612,223.2,239.2,239.0
0:07:07,427,0.508,8.609,223.2,239.3,239.1
0:07:08,428,0.503,8.61,223.2,239.3,239.1
0:07:09,429,0.503,8.61,223.2,239.3,239.1
0:07:10,430,0.503,8.61,223.2,239.3,239.1
0:07:11,431,0.498,8.611,223.2,239.3,239.1
0:07:12,432,0.503,8.61,223.2,239.3,239.1
0:07:13,433,0.496,8.61,223.2,239.3,239.1
0:07:14,434,0.498,8.611,223.2,239.3,239.1
0:07:15,435,0.491,8.61,223.2,239.3,239.1
0:07:16,436,0.491,8.61,223.2,239.3,239.1
0:07:17,437,0.491,8.61,223.2,239.3,239.1
0:07:18,438,0.491,8.61,223.2,239.3,239.1
0:07:19,439,0.491,8.611,223.2,239.3,239.1
0:07:20,440,0.484,8.611,223.2,239.3,239.1
0:07:21,441,0.486,8.611,223.2,239.3,239.1
0:07:22,442,0.482,8.611,223.2,239.3,239.1
0:07:23,443,0.482,8.61,223.2,239.3,239.1
0:07:24,444,0.479,8.611,223.2,239.3,239.1
0:07:25,445,0.472,8.611,223.2,239.3,239.1
0:07:26,446,0.477,8.611,223.2,239.3,239.1
0:07:27,447,0.477,8.611,223.2,239.3,239.1
0:07:28,448,0.477,8.61,223.2,239.3,239.1
0:07:29,449,0.477,8.61,223.2,239.3,239.1
0:07:30,450,0.472,8.61,223.2,239.3,239.1
0:07:31,451,0.472,8.611,223.2,239.3,239.1
0:07:32,452,0.470,8.611,223.2,239.3,239.1
0:07:33,453,0.470,8.61,223.2,239.3,239.1
0:07:34,454,0.469,8.611,223.2,239.3,239.1
0:07:35,455,0.465,8.61,223.2,239.3,239.1
0:07:36,456,0.465,8.611,223.2,239.3,239.1
0:07:37,457,0.465,8.611,223.2,239.3,239.1
0:07:38,458,0.465,8.61,223.2,239.3,239.1
0:07:39,459,0.463,8.61,223.2,239.3,239.1
0:07:40,460,0.463,8.61,223.2,239.3,239.1
0:07:41,461,0.464,8.61,223.2,239.3,239.1
0:07:42,462,0.459,8.611,223.2,239.3,239.1
0:07:43,463,0.461,8.609,223.2,239.3,239.1
0:07:44,464,0.455,8.611,223.2,239.3,239.0
0:07:45,465,0.462,8.61,223.2,239.3,239.1
0:07:46,466,0.457,8.61,223.2,239.3,239.1
0:07:47,467,0.454,8.611,223.2,239.3,239.1
0:07:48,468,0.457,8.61,223.2,239.3,239.1
0:07:49,469,0.453,8.611,223.2,239.3,239.1
0:07:50,470,0.453,8.611,223.2,239.3,239.1
0:07:51,471,0.455,8.61,223.2,239.3,239.1
0:07:52,472,0.456,8.61,223.2,239.3,239.1
0:07:53,473,0.450,8.61,223.2,239.3,239.1
0:07:54,474,0.444,8.611,223.2,239.3,239.1
0:07:55,475,0.450,8.61,223.2,239.3,239.1
0:07:56,476,0.454,8.612,223.2,239.3,239.1
0:07:57,477,0.535,8.613,223.2,231.9,239.0
0:07:58,478,0.713,8.611,194.4,191.4,205.1
0:07:59,479,0.807,8.608,169.8,169.5,181.1
0:08:00,480,0.920,8.608,149.1,149.3,158.7
0:08:01,481,1.025,8.609,130.5,129.4,140.3
0:08:02,482,1.124,8.609,113.6,113.4,121.0
0:08:03,483,1.245,8.608,101.5,102.0,109.2
0:08:04,484,1.340,8.607,89.6,89.6,97.2
0:08:05,485,1.469,8.607,78.9,78.7,86.0
0:08:06,486,1.569,8.609,73.6,73.4,78.7
0:08:07,487,1.591,8.61,73.6,73.4,73.4
0:08:08,488,1.567,8.611,73.6,73.4,73.3
0:08:09,489,1.581,8.61,73.6,73.4,73.4
0:08:10,490,1.574,8.611,73.6,73.4,73.4
0:08:11,491,1.574,8.61,73.6,73.4,73.4
0:08:12,492,1.574,8.611,73.6,73.4,73.4
0:08:13,493,1.567,8.612,73.6,73.4,73.4
0:08:14,494,1.569,8.612,73.6,73.4,73.4
0:08:15,495,1.567,8.612,73.6,73.4,78.6
0:08:16,496,1.565,8.611,73.6,73.4,78.7
