,,GWRV Last (V),PSV Last (V),G1R Last,G2R Last,G3R Last
24:01:08,86468,0.994,8.654,140.6,140.5,140.3
24:01:09,86469,0.991,8.653,140.6,140.5,140.3
24:01:10,86470,0.987,8.654,140.6,140.5,140.3
24:01:11,86471,0.987,8.654,140.6,140.5,140.3
24:01:12,86472,0.987,8.653,140.6,140.5,140.3
24:01:13,86473,0.989,8.654,140.6,140.5,140.3
24:01:14,86474,0.988,8.654,140.6,140.5,140.3
24:01:15,86475,0.988,8.654,140.6,140.5,140.3
24:01:16,86476,0.987,8.654,140.6,140.5,140.3
24:01:17,86477,0.981,8.654,140.6,140.5,140.3
24:01:18,86478,0.981,8.654,140.6,140.5,140.3
24:01:19,86479,0.978,8.654,140.6,140.5,140.3
24:01:20,86480,0.975,8.654,140.6,140.5,140.3
24:01:21,86481,0.975,8.654,140.6,140.5,140.3
24:01:22,86482,0.977,8.654,140.6,140.5,140.4
24:01:23,86483,0.978,8.655,140.6,140.5,140.4
24:01:24,86484,0.975,8.656,140.6,140.4,140.4
24:01:25,86485,0.970,8.654,140.6,140.5,149.1
24:01:26,86486,0.971,8.654,140.6,140.5,149.1
24:01:27,86487,0.970,8.653,140.6,140.5,149.1
24:01:28,86488,0.970,8.658,140.5,140.4,149.0
24:01:29,86489,0.970,8.657,140.6,140.4,149.0
24:01:30,86490,0.959,8.658,140.6,140.4,149.0
24:01:31,86491,0.961,8.655,140.7,140.5,149.1
24:01:32,86492,0.961,8.653,140.7,140.5,149.1
24:01:33,86493,0.959,8.652,140.7,140.5,149.1
24:01:34,86494,0.965,8.663,140.5,140.3,149.0
24:01:35,86495,0.959,8.653,140.7,140.5,149.1
24:01:36,86496,0.957,8.655,140.6,140.5,149.1
24:01:37,86497,0.949,8.655,140.6,140.4,149.1
24:01:38,86498,0.954,8.655,140.7,140.5,149.0
24:01:39,86499,0.954,8.65,140.7,140.6,149.1
24:01:40,86500,0.957,8.656,140.6,140.5,149.0
24:01:41,86501,0.950,8.656,140.7,140.5,149.0
24:01:42,86502,0.947,8.637,141.1,140.9,149.4
24:01:43,86503,0.949,8.653,140.8,140.6,149.0
24:01:44,86504,0.949,8.645,149.7,140.9,149.3
24:01:45,86505,0.951,8.639,149.8,149.4,149.3
24:01:46,86506,0.944,8.654,149.4,149.2,149.1
24:01:47,86507,0.945,8.654,149.4,149.2,149.1
24:01:48,86508,0.942,8.654,149.4,149.2,149.1
24:01:49,86509,0.940,8.654,149.5,149.2,149.1
24:01:50,86510,0.944,8.654,149.4,149.2,149.1
24:01:51,86511,0.939,8.654,149.4,149.2,149.1
24:01:52,86512,0.935,8.655,149.4,149.2,149.1
24:01:53,86513,0.933,8.654,149.4,149.2,149.1
24:01:54,86514,0.935,8.654,149.4,149.2,149.1
24:01:55,86515,0.930,8.654,149.4,149.2,149.1
24:01:56,86516,0.932,8.653,149.4,149.2,149.1
24:01:57,86517,0.933,8.654,149.4,149.2,149.1
24:01:58,86518,0.932,8.654,149.4,149.2,149.1
24:01:59,86519,0.927,8.654,149.4,149.2,149.1
24:02:00,86520,0.924,8.654,149.4,149.2,149.1
24:02:01,86521,0.927,8.654,149.4,149.2,149.1
24:02:02,86522,0.923,8.654,149.4,149.2,149.1
24:02:03,86523,0.921,8.654,149.4,149.2,149.1
24:02:04,86524,0.920,8.654,149.4,149.2,149.1
24:02:05,86525,0.919,8.654,149.4,149.2,149.1
24:02:06,86526,0.920,8.654,149.4,149.2,149.1
24:02:07,86527,0.917,8.654,149.4,149.2,149.1
24:02:08,86528,0.918,8.654,149.4,149.2,151.4
24:02:09,86529,0.916,8.654,149.4,149.2,158.6
24:02:10,86530,0.916,8.654,149.4,149.2,158.6
24:02:11,86531,0.916,8.654,149.4,149.2,158.6
24:02:12,86532,0.914,8.654,149.4,149.2,158.6
24:02:13,86533,0.910,8.654,149.4,149.2,158.6
24:02:14,86534,0.912,8.654,149.4,149.2,158.6
24:02:15,86535,0.911,8.655,149.4,149.2,158.6
24:02:16,86536,0.912,8.654,149.4,149.2,158.6
24:02:17,86537,0.908,8.654,149.4,149.2,158.6
24:02:18,86538,0.906,8.653,149.4,149.2,158.6
24:02:19,86539,0.904,8.653,149.5,149.2,158.6
24:02:20,86540,0.904,8.654,149.4,149.2,158.6
24:02:21,86541,0.904,8.654,149.4,149.2,158.6
24:02:22,86542,0.903,8.654,149.5,149.2,158.6
24:02:23,86543,0.901,8.654,149.5,149.2,158.6
24:02:24,86544,0.902,8.654,149.5,149.2,158.6
24:02:25,86545,0.903,8.654,149.5,149.2,158.6
24:02:26,86546,0.901,8.654,149.5,149.2,158.6
24:02:27,86547,0.901,8.654,149.5,149.2,158.6
24:02:28,86548,0.899,8.654,149.5,149.2,158.6
24:02:29,86549,0.896,8.653,149.5,149.2,158.6
24:02:30,86550,0.895,8.654,149.5,149.2,158.6
24:02:31,86551,0.896,8.654,149.5,149.2,158.6
24:02:32,86552,0.896,8.654,149.5,149.2,158.6
24:02:33,86553,0.895,8.654,149.5,149.2,158.6
24:02:34,86554,0.891,8.653,149.5,149.3,158.6
24:02:35,86555,0.893,8.654,149.5,149.3,158.6
24:02:36,86556,0.895,8.653,152.1,150.7,158.6
24:02:37,86557,0.893,8.654,159.1,158.8,158.6
24:02:38,86558,0.892,8.655,159.0,158.8,158.6
24:02:39,86559,0.892,8.653,159.1,158.8,158.7
24:02:40,86560,0.887,8.654,159.1,158.8,158.6
24:02:41,86561,0.882,8.653,159.1,158.8,158.6
24:02:42,86562,0.887,8.654,159.0,158.8,158.6
24:02:43,86563,0.884,8.654,159.1,158.8,158.6
24:02:44,86564,0.887,8.653,159.1,158.8,158.6
24:02:45,86565,0.889,8.655,159.0,158.8,158.6
24:02:46,86566,0.889,8.654,159.1,158.8,158.6
24:02:47,86567,0.888,8.654,159.1,158.8,158.6
24:02:48,86568,0.887,8.654,159.1,158.8,158.6
24:02:49,86569,0.887,8.655,159.0,158.8,158.6
24:02:50,86570,0.882,8.655,159.0,158.8,158.6
24:02:51,86571,0.880,8.654,159.1,158.8,158.6
24:02:52,86572,0.877,8.655,159.0,158.8,158.6
24:02:53,86573,0.887,8.654,159.1,158.8,158.6
24:02:54,86574,0.884,8.654,159.1,158.8,158.6
24:02:55,86575,0.882,8.653,159.1,158.8,158.6
24:02:56,86576,0.882,8.655,159.0,158.8,158.6
24:02:57,86577,0.880,8.654,159.1,158.8,158.6
24:02:58,86578,0.873,8.655,159.1,158.8,158.6
24:02:59,86579,0.882,8.654,159.0,158.8,158.6
24:03:00,86580,0.880,8.654,159.0,158.8,158.6
24:03:01,86581,0.877,8.654,159.1,158.8,158.6
24:03:02,86582,0.880,8.653,159.1,158.9,158.7
24:03:03,86583,0.878,8.655,159.1,158.8,158.6
24:03:04,86584,0.880,8.654,159.0,158.8,158.7
24:03:05,86585,0.875,8.654,159.1,158.8,158.6
24:03:06,86586,0.873,8.653,159.1,158.9,158.7
24:03:07,86587,0.877,8.653,159.1,158.8,158.7
24:03:08,86588,0.873,8.655,159.1,158.8,158.7
24:03:09,86589,0.874,8.655,159.0,158.8,158.7
24:03:10,86590,0.875,8.651,159.1,158.9,160.4
24:03:11,86591,0.877,8.654,159.0,158.8,169.3
24:03:12,86592,0.873,8.652,159.1,158.8,169.3
24:03:13,86593,0.873,8.651,159.1,158.9,169.3
24:03:14,86594,0.866,8.651,159.1,158.9,169.3
24:03:15,86595,0.868,8.651,159.1,158.9,169.3
24:03:16,86596,0.873,8.654,159.0,158.8,169.3
24:03:17,86597,0.868,8.655,159.0,158.8,169.2
24:03:18,86598,0.864,8.658,159.0,158.8,169.2
24:03:19,86599,0.868,8.651,159.1,158.9,169.3
24:03:20,86600,0.868,8.654,159.1,158.8,169.2
24:03:21,86601,0.861,8.655,159.0,158.8,169.2
24:03:22,86602,0.868,8.648,159.1,158.9,169.4
24:03:23,86603,0.868,8.655,159.0,158.8,169.2
24:03:24,86604,0.861,8.654,159.0,158.8,169.2
24:03:25,86605,0.868,8.65,159.2,159.0,169.3
24:03:26,86606,0.856,8.657,158.9,158.8,169.2
24:03:27,86607,0.856,8.659,158.9,158.7,169.1
24:03:28,86608,0.855,8.639,159.3,159.3,169.5
24:03:29,86609,0.861,8.639,159.5,159.0,169.6
24:03:30,86610,0.854,8.653,159.1,158.9,169.3
24:03:31,86611,0.858,8.653,159.1,158.9,169.3
24:03:32,86612,0.851,8.654,159.1,158.9,169.3
24:03:33,86613,0.855,8.654,159.1,158.9,169.3
24:03:34,86614,0.854,8.654,159.1,163.7,169.3
24:03:35,86615,0.856,8.654,159.1,169.5,169.3
24:03:36,86616,0.856,8.653,159.1,169.5,169.3
24:03:37,86617,0.855,8.654,159.1,169.5,169.3
24:03:38,86618,0.851,8.653,159.1,169.5,169.3
24:03:39,86619,0.851,8.654,168.3,169.5,169.3
24:03:40,86620,0.851,8.654,169.7,169.5,169.3
24:03:41,86621,0.851,8.653,169.7,169.5,169.3
24:03:42,86622,0.851,8.654,169.7,169.5,169.3
24:03:43,86623,0.850,8.653,169.7,169.5,169.3
24:03:44,86624,0.850,8.654,169.7,169.5,169.3
24:03:45,86625,0.847,8.654,169.7,169.5,169.3
24:03:46,86626,0.849,8.653,169.7,169.5,169.3
24:03:47,86627,0.847,8.654,169.7,169.5,169.3
24:03:48,86628,0.843,8.653,169.7,169.5,169.3
24:03:49,86629,0.842,8.653,169.7,169.5,169.3
24:03:50,86630,0.841,8.654,169.7,169.5,169.3
24:03:51,86631,0.840,8.653,169.7,169.5,169.3
24:03:52,86632,0.840,8.654,169.7,169.5,169.3
24:03:53,86633,0.842,8.654,169.7,169.5,169.3
24:03:54,86634,0.842,8.654,169.7,169.5,169.3
24:03:55,86635,0.842,8.654,169.7,169.4,169.3
24:03:56,86636,0.842,8.653,169.7,169.5,169.3
24:03:57,86637,0.837,8.653,169.7,169.5,169.3
24:03:58,86638,0.837,8.653,169.7,169.5,169.3
24:03:59,86639,0.835,8.653,169.7,169.5,169.3
24:04:00,86640,0.835,8.655,169.7,169.5,174.1
24:04:01,86641,0.830,8.653,169.7,169.5,181.0
24:04:02,86642,0.838,8.654,169.7,169.5,181.0
24:04:03,86643,0.828,8.654,169.7,169.5,181.0
24:04:04,86644,0.835,8.654,169.7,169.5,181.0
24:04:05,86645,0.828,8.654,169.7,169.5,181.0
24:04:06,86646,0.830,8.653,169.7,169.5,181.0
24:04:07,86647,0.823,8.655,169.7,169.4,181.0
24:04:08,86648,0.825,8.653,169.7,169.5,181.0
24:04:09,86649,0.825,8.653,169.7,169.5,181.0
24:04:10,86650,0.823,8.654,169.7,169.5,181.0
24:04:11,86651,0.823,8.653,169.7,169.5,181.0
24:04:12,86652,0.821,8.656,169.7,169.4,181.0
24:04:13,86653,0.823,8.654,169.7,169.5,181.0
24:04:14,86654,0.825,8.654,169.7,169.5,181.0
24:04:15,86655,0.823,8.654,169.7,169.5,181.0
24:04:16,86656,0.811,8.654,169.7,169.5,181.0
24:04:17,86657,0.823,8.655,169.7,169.5,181.0
24:04:18,86658,0.821,8.655,169.7,169.5,181.0
24:04:19,86659,0.816,8.654,169.7,169.5,181.0
24:04:20,86660,0.811,8.655,169.7,169.5,181.0
24:04:21,86661,0.811,8.654,169.7,169.5,181.0
24:04:22,86662,0.811,8.654,169.8,169.5,181.0
24:04:23,86663,0.809,8.655,169.8,169.5,181.0
24:04:24,86664,0.813,8.652,169.9,169.5,181.0
24:04:25,86665,0.804,8.655,181.4,169.5,181.0
24:04:26,86666,0.803,8.654,181.4,169.5,181.0
24:04:27,86667,0.801,8.654,181.4,169.5,181.0
24:04:28,86668,0.801,8.654,181.4,181.2,181.0
24:04:29,86669,0.801,8.655,181.4,181.1,181.0
24:04:30,86670,0.803,8.654,181.4,181.1,181.0
24:04:31,86671,0.799,8.654,181.4,181.2,181.0
24:04:32,86672,0.799,8.654,181.4,181.2,181.0
24:04:33,86673,0.797,8.654,181.4,181.1,181.0
24:04:34,86674,0.796,8.654,181.4,181.2,181.0
24:04:35,86675,0.796,8.654,181.4,181.2,181.0
24:04:36,86676,0.790,8.654,181.4,181.2,181.0
24:04:37,86677,0.789,8.654,181.4,181.2,181.0
24:04:38,86678,0.789,8.654,181.4,181.1,181.0
24:04:39,86679,0.785,8.654,181.4,181.2,181.0
24:04:40,86680,0.786,8.654,181.4,181.2,181.0
24:04:41,86681,0.789,8.654,181.4,181.2,181.0
24:04:42,86682,0.787,8.654,181.4,181.2,181.0
24:04:43,86683,0.785,8.654,181.4,181.2,181.0
24:04:44,86684,0.785,8.654,181.4,181.2,181.0
24:04:45,86685,0.790,8.652,181.5,181.2,181.0
24:04:46,86686,0.782,8.654,181.4,181.2,181.0
24:04:47,86687,0.782,8.654,181.4,181.1,181.0
24:04:48,86688,0.775,8.654,181.4,181.2,181.0
24:04:49,86689,0.773,8.655,181.4,181.2,181.0
24:04:50,86690,0.778,8.654,181.4,181.2,181.0
24:04:51,86691,0.778,8.655,181.4,181.2,181.0
24:04:52,86692,0.775,8.654,181.4,181.2,184.6
24:04:53,86693,0.772,8.654,181.4,181.2,194.0
24:04:54,86694,0.764,8.652,181.4,181.2,194.0
24:04:55,86695,0.768,8.654,181.4,181.2,194.0
24:04:56,86696,0.761,8.655,181.4,181.2,193.9
24:04:57,86697,0.760,8.654,181.4,181.2,193.9
24:04:58,86698,0.763,8.653,181.5,181.2,194.0
24:04:59,86699,0.763,8.654,181.4,181.2,193.9
24:05:00,86700,0.761,8.654,181.4,181.2,193.9
24:05:01,86701,0.762,8.654,181.4,181.2,193.9
24:05:02,86702,0.754,8.654,181.4,181.2,193.9
24:05:03,86703,0.761,8.654,181.4,181.2,193.9
24:05:04,86704,0.756,8.655,181.4,181.2,193.9
24:05:05,86705,0.757,8.656,181.4,181.2,193.9
24:05:06,86706,0.757,8.655,181.5,181.2,194.0
24:05:07,86707,0.754,8.653,181.5,181.3,194.0
24:05:08,86708,0.756,8.658,181.3,181.1,193.9
24:05:09,86709,0.754,8.653,181.5,181.2,193.9
24:05:10,86710,0.749,8.654,194.4,181.3,194.0
24:05:11,86711,0.750,8.655,194.3,181.1,193.9
24:05:12,86712,0.745,8.67,193.9,180.7,193.5
24:05:13,86713,0.746,8.664,194.4,180.9,193.8
24:05:14,86714,0.746,8.654,194.4,181.2,193.9
24:05:15,86715,0.747,8.655,194.3,181.2,193.9
24:05:16,86716,0.740,8.654,194.4,181.2,193.9
24:05:17,86717,0.738,8.655,194.3,181.2,193.9
24:05:18,86718,0.740,8.655,194.3,181.2,193.9
24:05:19,86719,0.736,8.655,194.3,181.2,193.9
24:05:20,86720,0.737,8.655,194.3,181.2,193.9
24:05:21,86721,0.737,8.655,194.3,181.2,193.9
24:05:22,86722,0.736,8.655,194.3,182.6,193.9
24:05:23,86723,0.735,8.655,194.4,194.2,193.9
24:05:24,86724,0.733,8.655,194.4,194.2,193.9
24:05:25,86725,0.730,8.655,194.4,194.2,193.9
24:05:26,86726,0.730,8.655,194.4,194.2,193.9
24:05:27,86727,0.730,8.655,194.3,194.2,193.9
24:05:28,86728,0.730,8.655,194.4,194.2,193.9
24:05:29,86729,0.727,8.654,194.4,194.2,193.9
24:05:30,86730,0.723,8.655,194.4,194.2,193.9
24:05:31,86731,0.725,8.654,194.4,194.2,193.9
24:05:32,86732,0.728,8.654,194.4,194.2,193.9
24:05:33,86733,0.726,8.655,194.4,194.2,193.9
24:05:34,86734,0.723,8.655,194.4,194.2,193.9
24:05:35,86735,0.722,8.655,194.4,194.2,193.9
24:05:36,86736,0.720,8.655,194.4,194.2,193.9
24:05:37,86737,0.720,8.655,194.4,194.2,193.9
24:05:38,86738,0.718,8.655,194.4,194.2,193.9
24:05:39,86739,0.717,8.654,194.4,194.2,193.9
24:05:40,86740,0.717,8.655,194.4,194.2,193.9
24:05:41,86741,0.716,8.655,194.4,194.2,193.9
24:05:42,86742,0.715,8.654,194.4,194.2,194.0
24:05:43,86743,0.715,8.655,194.4,194.2,193.9
24:05:44,86744,0.716,8.655,194.4,194.2,194.0
24:05:45,86745,0.712,8.655,194.4,194.2,194.0
24:05:46,86746,0.708,8.655,194.4,194.2,194.0
24:05:47,86747,0.708,8.655,194.4,194.2,197.9
24:05:48,86748,0.708,8.655,194.4,194.2,207.8
24:05:49,86749,0.707,8.654,194.4,194.2,207.8
24:05:50,86750,0.707,8.655,194.4,194.2,207.8
24:05:51,86751,0.707,8.655,194.4,194.2,207.8
24:05:52,86752,0.707,8.655,194.4,194.2,207.8
24:05:53,86753,0.705,8.655,194.4,194.2,207.8
24:05:54,86754,0.706,8.654,194.4,194.2,207.8
24:05:55,86755,0.707,8.655,194.4,194.2,207.8
24:05:56,86756,0.705,8.655,194.4,194.2,207.8
24:05:57,86757,0.707,8.654,194.4,194.2,207.8
24:05:58,86758,0.707,8.655,194.4,194.2,207.8
24:05:59,86759,0.705,8.655,194.4,194.2,207.8
24:06:00,86760,0.702,8.655,194.4,194.2,207.8
24:06:01,86761,0.701,8.655,194.4,194.2,207.8
24:06:02,86762,0.705,8.655,194.4,194.2,207.8
24:06:03,86763,0.703,8.655,194.4,194.2,207.8
24:06:04,86764,0.701,8.655,194.4,194.2,207.8
24:06:05,86765,0.701,8.655,194.4,194.2,207.8
24:06:06,86766,0.696,8.655,194.4,194.2,207.8
24:06:07,86767,0.694,8.655,194.4,194.2,207.8
24:06:08,86768,0.694,8.655,194.4,194.2,207.8
24:06:09,86769,0.696,8.655,194.4,194.2,207.8
24:06:10,86770,0.697,8.655,194.4,194.2,207.8
24:06:11,86771,0.695,8.656,194.4,194.2,207.8
24:06:12,86772,0.694,8.655,194.4,194.2,207.8
24:06:13,86773,0.692,8.655,194.4,194.2,207.8
24:06:14,86774,0.694,8.655,194.4,194.2,207.8
24:06:15,86775,0.694,8.655,194.4,194.2,207.8
24:06:16,86776,0.694,8.654,194.4,194.2,207.8
24:06:17,86777,0.692,8.655,194.4,194.2,207.8
24:06:18,86778,0.692,8.657,194.4,194.2,207.8
24:06:19,86779,0.694,8.655,194.4,194.2,207.8
24:06:20,86780,0.694,8.655,194.5,194.2,207.8
24:06:21,86781,0.690,8.655,194.5,194.2,207.8
24:06:22,86782,0.690,8.655,194.5,194.2,207.8
24:06:23,86783,0.692,8.659,194.4,194.1,207.7
24:06:24,86784,0.682,8.654,208.3,194.2,207.8
24:06:25,86785,0.685,8.655,208.3,194.2,207.8
24:06:26,86786,0.685,8.655,208.3,194.3,207.8
24:06:27,86787,0.690,8.655,208.3,208.0,207.8
24:06:28,86788,0.689,8.655,208.3,208.0,207.8
24:06:29,86789,0.689,8.655,208.3,208.0,207.8
24:06:30,86790,0.683,8.655,208.3,208.0,207.8
24:06:31,86791,0.684,8.657,208.3,208.0,207.8
24:06:32,86792,0.680,8.656,208.3,208.0,207.8
24:06:33,86793,0.682,8.655,208.3,208.0,207.8
24:06:34,86794,0.683,8.656,208.3,208.0,207.8
24:06:35,86795,0.683,8.657,208.2,208.0,207.8
24:06:36,86796,0.678,8.657,208.3,208.0,207.8
24:06:37,86797,0.683,8.656,208.2,208.0,207.8
24:06:38,86798,0.683,8.657,208.3,208.0,207.8
24:06:39,86799,0.678,8.66,208.2,207.9,207.7
24:06:40,86800,0.676,8.659,208.2,207.9,207.7
24:06:41,86801,0.678,8.656,208.3,208.0,207.9
24:06:42,86802,0.676,8.658,208.3,208.0,207.8
24:06:43,86803,0.676,8.66,208.2,207.9,207.8
24:06:44,86804,0.676,8.66,208.2,207.9,207.8
24:06:45,86805,0.668,8.655,208.4,208.1,207.9
24:06:46,86806,0.678,8.659,208.2,208.0,207.8
24:06:47,86807,0.668,8.661,208.2,207.9,207.8
24:06:48,86808,0.668,8.657,208.3,208.0,207.9
24:06:49,86809,0.678,8.654,208.5,208.2,208.1
24:06:50,86810,0.671,8.653,208.5,208.2,208.0
24:06:51,86811,0.668,8.658,208.4,208.0,208.0
24:06:52,86812,0.668,8.655,208.3,208.1,207.9
24:06:53,86813,0.668,8.661,208.2,208.0,207.8
24:06:54,86814,0.671,8.654,208.4,208.1,208.0
24:06:55,86815,0.669,8.662,208.1,207.9,207.7
24:06:56,86816,0.666,8.661,208.1,208.0,207.6
24:06:57,86817,0.666,8.652,208.5,208.4,223.0
24:06:58,86818,0.667,8.66,208.3,208.0,222.7
24:06:59,86819,0.663,8.66,208.3,208.0,222.7
24:07:00,86820,0.663,8.661,208.3,208.0,222.7
24:07:01,86821,0.662,8.66,208.3,208.0,222.7
24:07:02,86822,0.664,8.661,208.3,208.0,222.7
24:07:03,86823,0.663,8.661,208.3,208.0,222.7
24:07:04,86824,0.661,8.661,208.3,208.0,222.7
24:07:05,86825,0.660,8.661,208.3,208.1,222.7
24:07:06,86826,0.658,8.661,208.3,208.1,222.7
24:07:07,86827,0.662,8.662,208.3,208.1,222.7
24:07:08,86828,0.656,8.661,208.3,208.1,222.7
24:07:09,86829,0.658,8.661,208.3,208.1,222.7
24:07:10,86830,0.660,8.662,208.3,208.1,222.7
24:07:11,86831,0.656,8.662,208.3,208.2,222.7
24:07:12,86832,0.656,8.662,208.3,208.3,222.7
24:07:13,86833,0.654,8.662,208.3,217.6,222.7
24:07:14,86834,0.654,8.662,208.3,222.8,222.7
24:07:15,86835,0.653,8.662,208.3,222.8,222.7
24:07:16,86836,0.654,8.662,208.3,222.8,222.7
24:07:17,86837,0.652,8.662,208.3,222.8,222.7
24:07:18,86838,0.653,8.662,208.3,222.8,222.7
24:07:19,86839,0.653,8.662,208.3,222.8,222.7
24:07:20,86840,0.652,8.663,208.3,222.8,222.7
24:07:21,86841,0.651,8.663,208.3,222.8,222.7
24:07:22,86842,0.649,8.663,208.4,222.8,222.7
24:07:23,86843,0.648,8.663,208.4,222.8,222.7
24:07:24,86844,0.645,8.663,208.4,222.8,222.7
24:07:25,86845,0.645,8.663,208.4,222.8,222.7
24:07:26,86846,0.645,8.663,208.4,222.8,222.7
24:07:27,86847,0.645,8.663,208.4,222.8,222.7
24:07:28,86848,0.644,8.663,208.4,222.8,222.7
24:07:29,86849,0.641,8.663,208.4,222.8,222.7
24:07:30,86850,0.640,8.664,208.4,222.8,222.7
24:07:31,86851,0.641,8.664,208.4,222.8,222.7
24:07:32,86852,0.641,8.664,216.8,222.8,222.7
24:07:33,86853,0.640,8.665,223.2,222.8,222.7
24:07:34,86854,0.640,8.664,223.2,222.8,222.7
24:07:35,86855,0.640,8.664,223.2,222.8,222.7
24:07:36,86856,0.639,8.665,223.2,222.8,222.7
24:07:37,86857,0.634,8.664,223.2,222.8,222.7
24:07:38,86858,0.633,8.665,223.2,222.8,222.7
24:07:39,86859,0.632,8.665,223.2,222.8,222.7
24:07:40,86860,0.631,8.665,223.2,222.8,222.7
24:07:41,86861,0.635,8.665,223.2,222.8,222.7
24:07:42,86862,0.635,8.665,223.2,222.8,223.4
24:07:43,86863,0.633,8.666,223.2,222.8,239.0
24:07:44,86864,0.629,8.666,223.2,222.8,239.0
24:07:45,86865,0.629,8.665,223.2,222.8,239.0
24:07:46,86866,0.629,8.666,223.2,222.8,239.0
24:07:47,86867,0.627,8.665,223.2,222.9,239.0
24:07:48,86868,0.626,8.666,223.2,222.9,239.0
24:07:49,86869,0.626,8.666,223.2,222.9,239.0
24:07:50,86870,0.627,8.666,223.2,222.9,239.0
24:07:51,86871,0.627,8.666,223.2,222.9,239.0
24:07:52,86872,0.626,8.666,223.2,222.9,239.0
24:07:53,86873,0.622,8.666,223.2,222.9,239.0
24:07:54,86874,0.621,8.666,223.2,222.9,239.0
24:07:55,86875,0.625,8.666,223.2,222.9,239.0
24:07:56,86876,0.626,8.667,223.2,222.9,239.0
24:07:57,86877,0.621,8.667,223.2,222.9,239.0
24:07:58,86878,0.616,8.667,223.2,222.9,239.0
24:07:59,86879,0.615,8.667,223.2,222.9,239.0
24:08:00,86880,0.616,8.666,223.2,222.9,239.0
24:08:01,86881,0.618,8.667,223.2,231.5,239.0
