,,GWRV Last (V),PSV Last (V),G1R Last,G2R Last,G3R Last
12:02:42,43362,0.454,8.695,223.3,239.2,239.0
12:02:43,43363,0.456,8.695,223.3,239.2,239.0
12:02:44,43364,0.454,8.694,223.3,239.2,239.0
12:02:45,43365,0.453,8.696,223.3,239.2,239.0
12:02:46,43366,0.453,8.695,223.3,239.2,239.0
12:02:47,43367,0.450,8.695,223.3,239.2,239.0
12:02:48,43368,0.448,8.695,223.3,239.2,239.0
12:02:49,43369,0.447,8.695,223.3,239.2,239.0
12:02:50,43370,0.444,8.7,223.2,239.1,238.9
12:02:51,43371,0.533,8.698,223.2,234.0,238.9
12:02:52,43372,0.674,8.697,197.7,195.6,209.3
12:02:53,43373,0.790,8.697,170.9,168.0,182.4
12:02:54,43374,0.901,8.695,147.3,147.0,158.5
12:02:55,43375,1.002,8.695,129.9,129.7,138.2
12:02:56,43376,1.109,8.693,115.6,115.2,122.7
12:02:57,43377,1.212,8.693,103.0,103.1,109.3
12:02:58,43378,1.315,8.693,91.6,91.6,97.6
12:02:59,43379,1.427,8.692,80.5,80.7,86.8
12:03:00,43380,1.538,8.695,73.6,73.4,78.6
12:03:01,43381,1.604,8.695,73.6,73.4,73.4
12:03:02,43382,1.596,8.694,73.6,73.4,73.4
12:03:03,43383,1.599,8.695,73.6,73.4,73.4
12:03:04,43384,1.601,8.695,73.6,73.4,73.4
12:03:05,43385,1.592,8.695,73.6,73.4,73.4
12:03:06,43386,1.596,8.695,73.6,73.4,73.3
12:03:07,43387,1.594,8.694,73.6,73.4,73.4
12:03:08,43388,1.591,8.696,73.6,73.4,73.4
12:03:09,43389,1.589,8.695,73.6,73.4,73.3
12:03:10,43390,1.591,8.695,73.6,73.4,73.3
12:03:11,43391,1.584,8.696,73.6,73.4,73.4
12:03:12,43392,1.589,8.695,73.6,73.4,73.4
12:03:13,43393,1.579,8.695,73.6,73.4,73.3
12:03:14,43394,1.579,8.695,73.6,73.4,73.4
12:03:15,43395,1.582,8.695,73.6,73.4,73.4
12:03:16,43396,1.579,8.695,73.6,73.4,73.4
12:03:17,43397,1.579,8.694,73.6,73.4,73.4
12:03:18,43398,1.579,8.695,73.6,73.4,73.4
12:03:19,43399,1.579,8.695,73.6,73.4,73.4
12:03:20,43400,1.582,8.695,73.6,73.4,73.4
12:03:21,43401,1.577,8.695,73.6,73.4,73.4
12:03:22,43402,1.577,8.694,73.6,73.4,74.1
12:03:23,43403,1.577,8.696,73.6,73.4,78.6
12:03:24,43404,1.570,8.695,73.6,73.4,78.6
12:03:25,43405,1.569,8.694,73.6,73.4,78.6
12:03:26,43406,1.567,8.695,73.6,73.4,78.6
12:03:27,43407,1.566,8.694,73.6,73.4,78.6
12:03:28,43408,1.563,8.695,73.6,73.4,78.6
12:03:29,43409,1.567,8.695,73.6,73.4,78.6
12:03:30,43410,1.564,8.694,73.6,73.4,78.6
12:03:31,43411,1.563,8.695,73.6,73.4,78.6
12:03:32,43412,1.560,8.694,73.6,73.4,78.6
12:03:33,43413,1.557,8.694,73.6,73.4,78.6
12:03:34,43414,1.558,8.694,73.6,73.4,78.6
12:03:35,43415,1.555,8.694,73.6,73.4,78.6
12:03:36,43416,1.558,8.694,73.6,73.4,78.6
12:03:37,43417,1.556,8.694,73.6,73.4,78.6
12:03:38,43418,1.555,8.694,73.6,73.4,78.6
12:03:39,43419,1.559,8.694,73.6,73.4,78.6
12:03:40,43420,1.552,8.693,73.6,73.4,78.6
12:03:41,43421,1.548,8.694,73.6,73.4,78.6
12:03:42,43422,1.548,8.694,73.6,73.4,78.6
12:03:43,43423,1.544,8.693,73.6,73.4,78.6
12:03:44,43424,1.548,8.694,73.6,73.4,78.6
12:03:45,43425,1.548,8.693,73.6,73.4,78.6
12:03:46,43426,1.542,8.694,77.8,73.4,78.6
12:03:47,43427,1.539,8.694,78.9,77.3,78.6
12:03:48,43428,1.537,8.693,78.9,78.7,78.6
12:03:49,43429,1.539,8.694,78.9,78.7,78.6
12:03:50,43430,1.539,8.693,78.9,78.7,78.6
12:03:51,43431,1.541,8.694,78.9,78.7,78.6
12:03:52,43432,1.537,8.694,78.9,78.7,78.6
12:03:53,43433,1.537,8.693,78.9,78.7,78.6
12:03:54,43434,1.534,8.694,78.9,78.7,78.7
12:03:55,43435,1.537,8.693,78.9,78.7,78.6
12:03:56,43436,1.534,8.693,78.9,78.7,78.6
12:03:57,43437,1.530,8.694,78.9,78.7,78.6
12:03:58,43438,1.527,8.693,78.9,78.7,78.6
12:03:59,43439,1.530,8.694,78.9,78.7,78.6
12:04:00,43440,1.525,8.693,78.9,78.7,78.6
12:04:01,43441,1.522,8.693,78.9,78.7,78.6
12:04:02,43442,1.522,8.693,78.9,78.7,78.6
12:04:03,43443,1.522,8.693,78.9,78.7,78.6
12:04:04,43444,1.518,8.693,78.9,78.7,78.7
12:04:05,43445,1.518,8.694,78.9,78.7,78.7
12:04:06,43446,1.517,8.692,78.9,78.7,82.3
12:04:07,43447,1.514,8.694,78.9,78.7,84.0
12:04:08,43448,1.512,8.693,78.9,78.7,84.0
12:04:09,43449,1.514,8.693,78.9,78.7,84.0
12:04:10,43450,1.513,8.693,78.9,78.7,84.0
12:04:11,43451,1.512,8.692,78.9,78.7,84.0
12:04:12,43452,1.510,8.693,78.9,78.7,84.0
12:04:13,43453,1.510,8.693,78.9,78.7,84.0
12:04:14,43454,1.510,8.692,78.9,78.7,84.0
12:04:15,43455,1.509,8.693,78.9,78.7,84.0
12:04:16,43456,1.504,8.692,78.9,78.7,84.0
12:04:17,43457,1.502,8.693,78.9,78.7,84.0
12:04:18,43458,1.501,8.692,78.9,78.7,84.0
12:04:19,43459,1.494,8.692,78.9,78.7,84.0
12:04:20,43460,1.494,8.692,78.9,78.7,84.0
12:04:21,43461,1.497,8.692,78.9,78.7,84.0
12:04:22,43462,1.496,8.693,78.9,78.7,84.0
12:04:23,43463,1.496,8.693,78.9,78.7,84.0
12:04:24,43464,1.492,8.692,78.9,78.7,84.0
12:04:25,43465,1.489,8.693,78.9,78.7,84.0
12:04:26,43466,1.489,8.691,78.9,78.7,84.0
12:04:27,43467,1.487,8.692,78.9,78.7,84.0
12:04:28,43468,1.486,8.692,78.9,78.7,84.0
12:04:29,43469,1.486,8.692,78.9,78.7,84.0
12:04:30,43470,1.484,8.692,78.9,78.8,84.0
12:04:31,43471,1.484,8.691,78.9,78.8,84.0
12:04:32,43472,1.482,8.691,80.1,84.0,84.0
12:04:33,43473,1.477,8.692,84.2,84.0,84.0
12:04:34,43474,1.477,8.691,84.2,84.0,84.0
12:04:35,43475,1.477,8.692,84.2,84.0,84.0
12:04:36,43476,1.474,8.692,84.2,84.0,84.0
12:04:37,43477,1.477,8.692,84.2,84.0,84.0
12:04:38,43478,1.472,8.692,84.2,84.0,84.0
12:04:39,43479,1.472,8.691,84.2,84.0,84.0
12:04:40,43480,1.470,8.692,84.2,84.0,84.0
12:04:41,43481,1.470,8.692,84.2,84.0,84.0
12:04:42,43482,1.470,8.692,84.2,84.0,84.0
12:04:43,43483,1.463,8.693,84.2,84.0,84.0
12:04:44,43484,1.463,8.691,84.2,84.0,84.0
12:04:45,43485,1.465,8.692,84.2,84.0,84.0
12:04:46,43486,1.463,8.692,84.2,84.0,84.0
12:04:47,43487,1.460,8.692,84.2,84.0,84.0
12:04:48,43488,1.458,8.692,84.2,84.0,84.0
12:04:49,43489,1.454,8.691,84.2,84.0,84.0
12:04:50,43490,1.452,8.692,84.2,84.0,84.1
12:04:51,43491,1.456,8.692,84.3,84.0,89.2
12:04:52,43492,1.449,8.691,84.2,84.0,89.3
12:04:53,43493,1.450,8.691,84.3,84.0,89.3
12:04:54,43494,1.449,8.691,84.3,84.0,89.3
12:04:55,43495,1.447,8.691,84.2,84.0,89.2
12:04:56,43496,1.445,8.692,84.2,84.0,89.3
12:04:57,43497,1.444,8.691,84.2,84.0,89.3
12:04:58,43498,1.443,8.692,84.2,84.0,89.3
12:04:59,43499,1.444,8.691,84.3,84.0,89.3
12:05:00,43500,1.439,8.691,84.2,84.0,89.3
12:05:01,43501,1.438,8.692,84.2,84.0,89.3
12:05:02,43502,1.441,8.691,84.2,84.0,89.3
12:05:03,43503,1.442,8.692,84.2,84.0,89.2
12:05:04,43504,1.438,8.692,84.2,84.0,89.3
12:05:05,43505,1.437,8.691,84.2,84.0,89.3
12:05:06,43506,1.437,8.692,84.3,84.0,89.3
12:05:07,43507,1.433,8.691,84.3,84.0,89.2
12:05:08,43508,1.432,8.691,84.2,84.0,89.2
12:05:09,43509,1.432,8.692,84.3,84.0,89.3
12:05:10,43510,1.432,8.691,84.3,84.0,89.3
12:05:11,43511,1.426,8.691,84.3,84.0,89.3
12:05:12,43512,1.425,8.691,84.3,84.0,89.3
12:05:13,43513,1.420,8.691,84.3,84.1,89.2
12:05:14,43514,1.423,8.691,84.3,84.1,89.3
12:05:15,43515,1.423,8.69,84.3,89.1,89.3
12:05:16,43516,1.423,8.691,84.3,89.4,89.3
12:05:17,43517,1.420,8.692,84.3,89.4,89.3
12:05:18,43518,1.416,8.691,89.5,89.4,89.3
12:05:19,43519,1.420,8.693,89.5,89.4,89.3
12:05:20,43520,1.411,8.692,89.5,89.4,89.3
12:05:21,43521,1.418,8.693,89.5,89.4,89.3
12:05:22,43522,1.411,8.692,89.5,89.4,89.3
12:05:23,43523,1.411,8.692,89.5,89.4,89.3
12:05:24,43524,1.411,8.693,89.5,89.4,89.2
12:05:25,43525,1.411,8.693,89.5,89.4,89.3
12:05:26,43526,1.411,8.693,89.5,89.4,89.3
12:05:27,43527,1.405,8.693,89.5,89.4,89.3
12:05:28,43528,1.408,8.693,89.5,89.4,89.3
12:05:29,43529,1.406,8.694,89.5,89.4,89.3
12:05:30,43530,1.408,8.693,89.5,89.4,89.3
12:05:31,43531,1.405,8.694,89.5,89.4,89.3
12:05:32,43532,1.405,8.695,89.5,89.4,89.3
12:05:33,43533,1.398,8.693,89.5,89.4,89.3
12:05:34,43534,1.408,8.694,89.5,89.4,89.3
12:05:35,43535,1.396,8.694,89.5,89.4,89.3
12:05:36,43536,1.403,8.694,89.5,89.4,89.3
12:05:37,43537,1.403,8.695,89.5,89.4,89.3
12:05:38,43538,1.398,8.694,89.5,89.4,89.3
12:05:39,43539,1.394,8.695,89.5,89.4,92.7
12:05:40,43540,1.393,8.694,89.5,89.4,94.6
12:05:41,43541,1.388,8.694,89.5,89.4,94.6
12:05:42,43542,1.386,8.694,89.5,89.4,94.6
12:05:43,43543,1.390,8.694,89.5,89.4,94.6
12:05:44,43544,1.386,8.694,89.5,89.4,94.6
12:05:45,43545,1.386,8.695,89.5,89.4,94.6
12:05:46,43546,1.387,8.694,89.5,89.4,94.6
12:05:47,43547,1.381,8.695,89.5,89.4,94.6
12:05:48,43548,1.381,8.695,89.5,89.4,94.6
12:05:49,43549,1.383,8.695,89.5,89.4,94.6
12:05:50,43550,1.382,8.695,89.5,89.4,94.6
12:05:51,43551,1.378,8.694,89.5,89.4,94.6
12:05:52,43552,1.379,8.695,89.5,89.4,94.6
12:05:53,43553,1.381,8.695,89.5,89.4,94.6
12:05:54,43554,1.378,8.695,89.5,89.4,94.6
12:05:55,43555,1.373,8.696,89.5,89.4,94.6
12:05:56,43556,1.379,8.695,89.5,89.4,94.6
12:05:57,43557,1.373,8.696,89.5,89.4,94.6
12:05:58,43558,1.363,8.695,89.5,89.4,94.6
12:05:59,43559,1.372,8.695,89.5,89.4,94.6
12:06:00,43560,1.372,8.696,89.5,89.4,94.6
12:06:01,43561,1.363,8.695,89.6,89.4,94.6
12:06:02,43562,1.372,8.695,89.6,89.4,94.6
12:06:03,43563,1.370,8.696,90.7,89.5,94.6
12:06:04,43564,1.363,8.696,94.9,89.5,94.6
12:06:05,43565,1.365,8.697,94.9,89.5,94.6
12:06:06,43566,1.363,8.696,94.9,89.5,94.6
12:06:07,43567,1.358,8.696,94.9,94.7,94.6
12:06:08,43568,1.363,8.697,94.9,94.7,94.6
12:06:09,43569,1.353,8.696,94.9,94.7,94.6
12:06:10,43570,1.353,8.697,94.9,94.7,94.6
12:06:11,43571,1.351,8.696,94.9,94.7,94.6
12:06:12,43572,1.358,8.697,94.9,94.7,94.6
12:06:13,43573,1.344,8.697,94.9,94.7,94.6
12:06:14,43574,1.353,8.697,94.9,94.7,94.6
12:06:15,43575,1.351,8.697,94.9,94.7,94.6
12:06:16,43576,1.342,8.697,94.9,94.7,94.6
12:06:17,43577,1.344,8.697,94.9,94.7,94.6
12:06:18,43578,1.346,8.697,94.9,94.7,94.6
12:06:19,43579,1.347,8.697,94.9,94.7,94.6
12:06:20,43580,1.350,8.697,94.9,94.7,94.6
12:06:21,43581,1.344,8.697,94.9,94.7,94.6
12:06:22,43582,1.344,8.697,94.9,94.7,94.6
12:06:23,43583,1.342,8.697,94.9,94.7,94.6
12:06:24,43584,1.344,8.697,94.9,94.7,94.7
12:06:25,43585,1.343,8.697,94.9,94.7,94.7
12:06:26,43586,1.340,8.698,94.9,94.7,100.0
12:06:27,43587,1.341,8.697,94.9,94.7,100.0
12:06:28,43588,1.339,8.698,94.9,94.7,100.0
12:06:29,43589,1.339,8.697,94.9,94.7,100.0
12:06:30,43590,1.339,8.697,94.9,94.7,100.1
12:06:31,43591,1.336,8.698,94.9,94.7,100.0
12:06:32,43592,1.331,8.697,94.9,94.7,100.0
12:06:33,43593,1.329,8.698,94.9,94.7,100.0
12:06:34,43594,1.329,8.697,94.9,94.7,100.0
12:06:35,43595,1.327,8.697,94.9,94.7,100.0
12:06:36,43596,1.325,8.698,94.9,94.7,100.0
12:06:37,43597,1.328,8.697,94.9,94.7,100.0
12:06:38,43598,1.328,8.697,94.9,94.7,100.0
12:06:39,43599,1.320,8.697,94.9,94.7,100.0
12:06:40,43600,1.318,8.697,94.9,94.7,100.0
12:06:41,43601,1.322,8.698,94.9,94.8,100.1
12:06:42,43602,1.325,8.697,94.9,94.7,100.0
12:06:43,43603,1.317,8.697,94.9,94.8,100.0
12:06:44,43604,1.318,8.697,95.0,94.8,100.0
12:06:45,43605,1.316,8.698,99.5,94.8,100.0
12:06:46,43606,1.323,8.698,100.3,94.8,100.0
12:06:47,43607,1.311,8.698,100.3,94.8,100.1
12:06:48,43608,1.316,8.698,100.3,94.8,100.0
12:06:49,43609,1.318,8.699,100.3,100.2,100.1
12:06:50,43610,1.318,8.698,100.3,100.2,100.0
12:06:51,43611,1.314,8.699,100.3,100.2,100.0
12:06:52,43612,1.314,8.698,100.3,100.2,100.0
12:06:53,43613,1.311,8.698,100.3,100.2,100.0
12:06:54,43614,1.306,8.698,100.3,100.2,100.0
12:06:55,43615,1.306,8.698,100.3,100.2,100.0
12:06:56,43616,1.306,8.699,100.3,100.2,100.0
12:06:57,43617,1.299,8.699,100.3,100.2,100.0
12:06:58,43618,1.311,8.699,100.3,100.2,100.0
12:06:59,43619,1.306,8.699,100.3,100.2,100.1
12:07:00,43620,1.304,8.698,100.3,100.2,100.0
12:07:01,43621,1.296,8.699,100.3,100.2,100.0
12:07:02,43622,1.299,8.699,100.3,100.2,100.0
12:07:03,43623,1.301,8.699,100.3,100.2,100.0
12:07:04,43624,1.301,8.7,100.3,100.2,100.0
12:07:05,43625,1.292,8.7,100.3,100.2,100.0
12:07:06,43626,1.297,8.7,100.3,100.2,100.1
12:07:07,43627,1.299,8.7,100.3,100.2,100.1
12:07:08,43628,1.299,8.7,100.3,100.2,100.1
12:07:09,43629,1.298,8.701,100.3,100.2,100.1
12:07:10,43630,1.291,8.7,100.3,100.2,100.1
12:07:11,43631,1.289,8.7,100.3,100.2,100.1
12:07:12,43632,1.295,8.7,100.3,100.2,100.2
12:07:13,43633,1.292,8.7,100.3,100.2,105.7
12:07:14,43634,1.291,8.7,100.3,100.2,105.7
12:07:15,43635,1.290,8.701,100.3,100.2,105.7
12:07:16,43636,1.289,8.7,100.3,100.2,105.7
12:07:17,43637,1.286,8.701,100.3,100.2,105.7
12:07:18,43638,1.286,8.7,100.3,100.2,105.7
12:07:19,43639,1.285,8.7,100.3,100.2,105.7
12:07:20,43640,1.285,8.7,100.3,100.2,105.7
12:07:21,43641,1.286,8.7,100.3,100.2,105.7
12:07:22,43642,1.286,8.701,100.3,100.2,105.7
12:07:23,43643,1.285,8.701,100.3,100.2,105.7
12:07:24,43644,1.283,8.7,100.3,100.2,105.7
12:07:25,43645,1.282,8.701,100.3,100.2,105.7
12:07:26,43646,1.284,8.7,100.3,100.2,105.7
12:07:27,43647,1.280,8.701,100.3,100.2,105.7
12:07:28,43648,1.278,8.7,100.3,100.2,105.7
12:07:29,43649,1.278,8.701,100.3,100.2,105.7
12:07:30,43650,1.278,8.701,100.3,100.2,105.7
12:07:31,43651,1.274,8.7,100.3,100.2,105.7
12:07:32,43652,1.277,8.701,100.3,100.2,105.7
12:07:33,43653,1.278,8.701,100.4,100.2,105.7
12:07:34,43654,1.275,8.7,100.4,100.2,105.7
12:07:35,43655,1.273,8.701,100.4,100.2,105.6
12:07:36,43656,1.271,8.701,103.7,100.9,105.7
12:07:37,43657,1.275,8.701,106.0,105.8,105.7
12:07:38,43658,1.270,8.701,106.0,105.7,105.7
12:07:39,43659,1.270,8.701,106.0,105.8,105.7
12:07:40,43660,1.261,8.701,106.0,105.7,105.7
12:07:41,43661,1.270,8.701,106.0,105.8,105.7
12:07:42,43662,1.270,8.701,106.0,105.8,105.7
12:07:43,43663,1.266,8.702,106.0,105.8,105.7
12:07:44,43664,1.261,8.701,106.0,105.7,105.7
12:07:45,43665,1.263,8.702,106.0,105.8,105.7
12:07:46,43666,1.263,8.701,106.0,105.8,105.7
12:07:47,43667,1.261,8.701,106.0,105.8,105.7
12:07:48,43668,1.261,8.702,106.0,105.7,105.7
12:07:49,43669,1.261,8.701,106.0,105.8,105.7
12:07:50,43670,1.259,8.702,106.0,105.8,105.7
12:07:51,43671,1.261,8.702,105.9,105.7,105.7
12:07:52,43672,1.259,8.701,106.0,105.8,105.7
12:07:53,43673,1.254,8.702,106.0,105.7,105.7
12:07:54,43674,1.254,8.702,105.9,105.8,105.7
12:07:55,43675,1.254,8.702,106.0,105.7,105.7
12:07:56,43676,1.253,8.702,106.0,105.8,105.7
12:07:57,43677,1.249,8.702,106.0,105.8,105.8
12:07:58,43678,1.249,8.703,106.0,105.8,108.0
12:07:59,43679,1.249,8.701,106.0,105.8,111.5
12:08:00,43680,1.249,8.702,106.0,105.8,111.5
