,,GWRV Last (V),PSV Last (V),G1R Last,G2R Last,G3R Last
72:01:15,259275,0.623,8.68,223.2,222.9,239.0
72:01:16,259276,0.613,8.679,223.3,223.0,239.0
72:01:17,259277,0.611,8.68,223.2,223.0,239.0
72:01:18,259278,0.613,8.679,223.2,223.0,239.0
72:01:19,259279,0.609,8.679,223.2,223.0,239.0
72:01:20,259280,0.618,8.68,223.2,222.9,239.0
72:01:21,259281,0.611,8.679,223.2,223.0,239.0
72:01:22,259282,0.611,8.68,223.2,223.0,239.0
72:01:23,259283,0.609,8.68,223.2,223.0,239.0
72:01:24,259284,0.611,8.68,223.2,239.2,239.0
72:01:25,259285,0.609,8.68,223.2,239.2,239.0
72:01:26,259286,0.611,8.68,223.2,239.2,239.0
72:01:27,259287,0.603,8.68,223.2,239.2,239.0
72:01:28,259288,0.609,8.68,223.2,239.2,239.0
72:01:29,259289,0.609,8.679,223.3,239.2,239.0
72:01:30,259290,0.601,8.68,223.2,239.2,239.0
72:01:31,259291,0.596,8.679,223.3,239.2,239.0
72:01:32,259292,0.598,8.68,223.2,239.2,239.0
72:01:33,259293,0.598,8.681,223.2,239.2,239.0
72:01:34,259294,0.596,8.679,223.3,239.2,239.0
72:01:35,259295,0.596,8.68,223.2,239.2,239.0
72:01:36,259296,0.591,8.679,223.3,239.2,239.0
72:01:37,259297,0.591,8.679,223.3,239.2,239.0
72:01:38,259298,0.591,8.679,223.3,239.2,239.0
72:01:39,259299,0.586,8.679,223.3,239.2,239.0
72:01:40,259300,0.586,8.68,223.3,239.2,239.0
72:01:41,259301,0.582,8.68,223.3,239.2,239.0
72:01:42,259302,0.584,8.678,223.3,239.2,239.0
72:01:43,259303,0.586,8.68,223.3,239.2,239.0
72:01:44,259304,0.584,8.679,223.3,239.2,239.0
72:01:45,259305,0.581,8.679,223.3,239.2,239.0
72:01:46,259306,0.579,8.679,223.3,239.2,239.0
72:01:47,259307,0.577,8.678,223.3,239.2,239.0
72:01:48,259308,0.581,8.679,223.3,239.2,239.0
72:01:49,259309,0.577,8.679,223.3,239.2,239.0
72:01:50,259310,0.575,8.679,223.3,239.2,239.0
72:01:51,259311,0.574,8.68,223.3,239.2,239.0
72:01:52,259312,0.572,8.679,223.3,239.2,239.0
72:01:53,259313,0.571,8.679,223.3,239.2,239.0
72:01:54,259314,0.565,8.679,223.2,239.2,239.0
72:01:55,259315,0.565,8.679,223.3,239.2,239.0
72:01:56,259316,0.565,8.679,223.3,239.2,239.0
72:01:57,259317,0.563,8.679,223.3,239.2,239.0
72:01:58,259318,0.559,8.678,223.3,239.2,239.0
72:01:59,259319,0.558,8.679,223.3,239.2,239.0
72:02:00,259320,0.557,8.678,223.3,239.2,239.0
72:02:01,259321,0.556,8.68,223.3,239.2,239.0
72:02:02,259322,0.552,8.678,223.3,239.2,239.0
72:02:03,259323,0.556,8.679,223.3,239.2,239.0
72:02:04,259324,0.554,8.679,223.3,239.2,239.0
72:02:05,259325,0.550,8.679,223.3,239.2,239.0
72:02:06,259326,0.550,8.68,223.2,239.2,239.0
72:02:07,259327,0.551,8.679,223.3,239.2,239.0
72:02:08,259328,0.550,8.679,223.3,239.2,239.0
72:02:09,259329,0.549,8.68,223.2,239.2,239.0
72:02:10,259330,0.548,8.679,223.2,239.2,239.0
72:02:11,259331,0.543,8.68,223.2,239.2,239.0
72:02:12,259332,0.541,8.679,223.3,239.2,239.0
72:02:13,259333,0.546,8.678,223.3,239.2,239.0
72:02:14,259334,0.546,8.679,223.3,239.2,239.0
72:02:15,259335,0.544,8.678,223.3,239.2,239.0
72:02:16,259336,0.540,8.679,223.2,239.2,239.0
72:02:17,259337,0.537,8.678,223.3,239.2,239.0
72:02:18,259338,0.537,8.678,223.3,239.2,239.0
72:02:19,259339,0.532,8.679,223.3,239.2,239.0
72:02:20,259340,0.530,8.678,223.3,239.2,239.0
72:02:21,259341,0.537,8.678,223.3,239.2,239.0
72:02:22,259342,0.539,8.678,223.3,239.2,239.0
72:02:23,259343,0.536,8.677,223.3,239.2,239.0
72:02:24,259344,0.533,8.679,223.3,239.2,239.0
72:02:25,259345,0.531,8.678,223.2,239.2,239.0
72:02:26,259346,0.527,8.678,223.3,239.2,239.0
72:02:27,259347,0.530,8.679,223.2,239.2,239.0
72:02:28,259348,0.531,8.678,223.3,239.2,239.0
72:02:29,259349,0.527,8.679,223.2,239.2,239.0
72:02:30,259350,0.528,8.678,223.2,239.2,239.0
72:02:31,259351,0.525,8.678,223.3,239.2,239.0
72:02:32,259352,0.519,8.679,223.2,239.2,239.0
72:02:33,259353,0.521,8.677,223.3,239.2,239.0
72:02:34,259354,0.521,8.679,223.2,239.2,239.0
72:02:35,259355,0.522,8.678,223.3,239.2,239.0
72:02:36,259356,0.524,8.677,223.3,239.2,239.0
72:02:37,259357,0.525,8.678,223.3,239.2,239.0
72:02:38,259358,0.517,8.677,223.3,239.2,239.0
72:02:39,259359,0.513,8.678,223.3,239.2,239.0
72:02:40,259360,0.519,8.677,223.3,239.2,239.0
72:02:41,259361,0.516,8.678,223.2,239.2,239.0
72:02:42,259362,0.509,8.678,223.2,239.2,239.0
72:02:43,259363,0.516,8.677,223.3,239.2,239.0
72:02:44,259364,0.509,8.678,223.2,239.2,239.0
72:02:45,259365,0.517,8.678,223.3,239.2,239.0
72:02:46,259366,0.511,8.678,223.2,239.2,239.0
72:02:47,259367,0.511,8.677,223.3,239.2,239.0
72:02:48,259368,0.510,8.677,223.3,239.2,239.0
72:02:49,259369,0.511,8.678,223.2,239.2,239.0
72:02:50,259370,0.498,8.677,223.3,239.2,239.0
72:02:51,259371,0.503,8.677,223.3,239.2,239.0
72:02:52,259372,0.496,8.678,223.2,239.2,239.0
72:02:53,259373,0.503,8.677,223.3,239.2,239.0
72:02:54,259374,0.506,8.677,223.3,239.2,239.0
72:02:55,259375,0.498,8.678,223.3,239.2,239.0
72:02:56,259376,0.503,8.678,223.2,239.2,239.0
72:02:57,259377,0.500,8.678,223.2,239.2,239.0
72:02:58,259378,0.496,8.677,223.3,239.2,239.0
72:02:59,259379,0.491,8.677,223.3,239.2,239.0
72:03:00,259380,0.493,8.678,223.2,239.2,239.0
72:03:01,259381,0.496,8.676,223.3,239.2,239.0
72:03:02,259382,0.496,8.678,223.2,239.2,239.0
72:03:03,259383,0.493,8.678,223.2,239.2,239.0
72:03:04,259384,0.491,8.677,223.3,239.2,239.0
72:03:05,259385,0.491,8.678,223.2,239.2,239.0
72:03:06,259386,0.493,8.677,223.3,239.2,239.0
72:03:07,259387,0.489,8.677,223.3,239.2,239.0
72:03:08,259388,0.489,8.678,223.3,239.2,239.0
72:03:09,259389,0.489,8.677,223.3,239.2,239.0
72:03:10,259390,0.491,8.678,223.3,239.2,239.0
72:03:11,259391,0.479,8.676,223.3,239.2,239.0
72:03:12,259392,0.482,8.677,223.3,239.2,239.0
72:03:13,259393,0.479,8.678,223.2,239.2,239.0
72:03:14,259394,0.472,8.676,223.3,239.2,239.0
72:03:15,259395,0.479,8.678,223.3,239.2,239.0
72:03:16,259396,0.472,8.677,223.2,239.2,239.0
72:03:17,259397,0.467,8.677,223.3,239.2,239.0
72:03:18,259398,0.472,8.677,223.3,239.2,239.0
72:03:19,259399,0.470,8.677,223.3,239.2,239.0
72:03:20,259400,0.479,8.678,223.2,239.2,239.0
72:03:21,259401,0.479,8.677,223.3,239.2,239.0
72:03:22,259402,0.477,8.676,223.3,239.2,239.0
72:03:23,259403,0.470,8.677,223.3,239.2,239.0
72:03:24,259404,0.472,8.677,223.2,239.2,239.0
72:03:25,259405,0.467,8.677,223.3,239.2,239.0
72:03:26,259406,0.470,8.677,223.3,239.2,239.0
72:03:27,259407,0.470,8.677,223.3,239.2,239.0
72:03:28,259408,0.470,8.677,223.2,239.2,239.0
72:03:29,259409,0.470,8.677,223.3,239.2,239.0
72:03:30,259410,0.470,8.677,223.3,239.2,239.0
72:03:31,259411,0.463,8.677,223.3,239.2,239.0
72:03:32,259412,0.463,8.676,223.3,239.2,239.0
72:03:33,259413,0.467,8.677,223.2,239.2,239.0
72:03:34,259414,0.463,8.677,223.3,239.2,239.0
72:03:35,259415,0.463,8.677,223.3,239.2,239.0
72:03:36,259416,0.460,8.678,223.3,239.2,239.0
72:03:37,259417,0.463,8.676,223.3,239.2,239.0
72:03:38,259418,0.463,8.678,223.2,239.2,239.0
72:03:39,259419,0.453,8.676,223.3,239.2,239.0
72:03:40,259420,0.458,8.677,223.2,239.2,239.0
72:03:41,259421,0.453,8.677,223.3,239.2,239.0
72:03:42,259422,0.453,8.677,223.3,239.2,239.0
72:03:43,259423,0.453,8.677,223.2,239.2,239.0
72:03:44,259424,0.451,8.677,223.2,239.2,239.0
72:03:45,259425,0.446,8.676,223.3,239.2,239.0
72:03:46,259426,0.451,8.677,223.3,239.2,239.0
72:03:47,259427,0.451,8.679,223.2,239.2,239.0
72:03:48,259428,0.489,8.68,223.2,239.2,238.9
72:03:49,259429,0.661,8.68,204.5,202.3,215.6
72:03:50,259430,0.756,8.677,178.0,175.1,187.8
72:03:51,259431,0.875,8.678,153.3,152.7,162.1
72:03:52,259432,0.968,8.676,134.5,134.3,143.5
72:03:53,259433,1.079,8.676,119.2,119.1,125.6
72:03:54,259434,1.168,8.675,106.2,106.6,112.3
72:03:55,259435,1.270,8.675,94.9,94.9,100.4
72:03:56,259436,1.369,8.674,84.3,84.0,89.3
72:03:57,259437,1.485,8.674,71.8,72.1,77.6
72:03:58,259438,1.591,8.676,62.5,62.3,72.4
72:03:59,259439,1.700,8.678,62.5,62.3,67.9
72:04:00,259440,1.695,8.676,62.5,62.3,67.9
72:04:01,259441,1.683,8.677,62.5,62.3,67.9
72:04:02,259442,1.683,8.678,62.5,62.3,67.9
72:04:03,259443,1.690,8.677,62.5,62.3,67.9
72:04:04,259444,1.681,8.678,62.5,62.3,67.9
72:04:05,259445,1.683,8.678,62.5,62.3,67.9
72:04:06,259446,1.683,8.678,62.5,62.3,67.9
72:04:07,259447,1.684,8.678,62.5,62.3,67.9
72:04:08,259448,1.686,8.677,62.5,62.3,67.9
72:04:09,259449,1.685,8.679,62.5,62.3,67.9
72:04:10,259450,1.675,8.678,62.5,62.3,67.9
72:04:11,259451,1.675,8.677,62.5,62.3,67.9
72:04:12,259452,1.681,8.678,62.5,62.3,67.9
72:04:13,259453,1.677,8.677,62.5,62.3,67.9
72:04:14,259454,1.673,8.678,62.5,62.3,67.9
72:04:15,259455,1.672,8.678,62.5,62.3,67.9
72:04:16,259456,1.672,8.677,62.5,62.4,67.9
72:04:17,259457,1.670,8.678,68.1,62.4,67.9
72:04:18,259458,1.669,8.678,68.1,67.9,67.9
72:04:19,259459,1.672,8.678,68.1,67.9,67.9
72:04:20,259460,1.667,8.678,68.1,67.9,67.9
72:04:21,259461,1.667,8.677,68.1,67.9,67.8
72:04:22,259462,1.667,8.678,68.1,67.9,67.9
72:04:23,259463,1.662,8.677,68.1,67.9,67.9
72:04:24,259464,1.667,8.678,68.1,67.9,67.9
72:04:25,259465,1.660,8.678,68.1,67.9,67.9
72:04:26,259466,1.657,8.678,68.1,67.9,67.9
72:04:27,259467,1.660,8.679,68.1,67.9,67.9
72:04:28,259468,1.660,8.679,68.1,67.9,67.8
72:04:29,259469,1.648,8.678,68.1,67.9,67.9
72:04:30,259470,1.655,8.679,68.1,67.9,67.9
72:04:31,259471,1.653,8.678,68.1,67.9,67.9
72:04:32,259472,1.653,8.679,68.1,67.9,67.9
72:04:33,259473,1.648,8.678,68.1,67.9,67.9
72:04:34,259474,1.645,8.678,68.1,67.9,67.9
72:04:35,259475,1.653,8.679,68.1,67.9,67.9
72:04:36,259476,1.641,8.678,68.1,67.9,67.9
72:04:37,259477,1.643,8.678,68.1,67.9,73.4
72:04:38,259478,1.639,8.679,68.1,67.9,73.3
72:04:39,259479,1.641,8.678,68.1,67.9,73.3
72:04:40,259480,1.641,8.679,68.1,67.9,73.3
72:04:41,259481,1.641,8.678,68.1,67.9,73.3
72:04:42,259482,1.636,8.679,68.1,67.9,73.3
72:04:43,259483,1.639,8.679,68.1,67.9,73.3
72:04:44,259484,1.634,8.679,68.1,67.9,73.3
72:04:45,259485,1.634,8.679,68.1,67.9,73.3
72:04:46,259486,1.629,8.678,68.1,67.9,73.3
72:04:47,259487,1.630,8.678,68.1,67.9,73.3
72:04:48,259488,1.625,8.678,68.1,67.9,73.3
72:04:49,259489,1.627,8.678,68.1,67.9,73.3
72:04:50,259490,1.625,8.679,68.1,67.9,73.3
72:04:51,259491,1.619,8.678,68.1,67.9,73.3
72:04:52,259492,1.620,8.678,68.1,67.9,73.3
72:04:53,259493,1.617,8.678,68.1,67.9,73.3
72:04:54,259494,1.617,8.678,68.1,67.9,73.3
72:04:55,259495,1.615,8.678,68.1,67.9,73.3
72:04:56,259496,1.620,8.677,68.1,67.9,73.3
72:04:57,259497,1.615,8.677,68.1,68.0,73.3
72:04:58,259498,1.617,8.678,68.1,68.0,73.3
72:04:59,259499,1.610,8.677,68.1,68.0,73.3
72:05:00,259500,1.607,8.678,68.1,68.0,73.4
72:05:01,259501,1.610,8.678,68.1,68.0,73.4
72:05:02,259502,1.605,8.678,73.6,70.4,73.3
72:05:03,259503,1.600,8.678,73.6,73.4,73.3
72:05:04,259504,1.603,8.678,73.6,73.4,73.3
72:05:05,259505,1.600,8.678,73.6,73.4,73.3
72:05:06,259506,1.600,8.68,73.6,73.4,73.3
72:05:07,259507,1.593,8.678,73.6,73.4,73.3
72:05:08,259508,1.591,8.679,73.6,73.4,73.3
72:05:09,259509,1.595,8.678,73.6,73.4,73.3
72:05:10,259510,1.591,8.678,73.6,73.4,73.3
72:05:11,259511,1.591,8.679,73.6,73.4,73.3
72:05:12,259512,1.588,8.678,73.6,73.4,73.3
72:05:13,259513,1.591,8.679,73.6,73.4,73.3
72:05:14,259514,1.579,8.679,73.6,73.4,73.3
72:05:15,259515,1.583,8.679,73.6,73.4,73.3
72:05:16,259516,1.581,8.679,73.6,73.4,73.3
72:05:17,259517,1.581,8.679,73.6,73.4,73.3
72:05:18,259518,1.581,8.679,73.6,73.4,73.3
72:05:19,259519,1.581,8.679,73.6,73.4,73.3
72:05:20,259520,1.579,8.678,73.6,73.4,73.4
72:05:21,259521,1.574,8.679,73.6,73.4,73.3
72:05:22,259522,1.576,8.679,73.6,73.4,73.4
72:05:23,259523,1.574,8.679,73.6,73.4,73.4
72:05:24,259524,1.576,8.679,73.6,73.4,76.9
72:05:25,259525,1.574,8.678,73.6,73.4,78.6
72:05:26,259526,1.569,8.679,73.6,73.4,78.6
72:05:27,259527,1.568,8.678,73.6,73.4,78.6
72:05:28,259528,1.566,8.679,73.6,73.4,78.6
72:05:29,259529,1.566,8.679,73.6,73.4,78.6
72:05:30,259530,1.567,8.678,73.6,73.4,78.6
72:05:31,259531,1.564,8.678,73.6,73.4,78.6
72:05:32,259532,1.560,8.678,73.6,73.4,78.6
72:05:33,259533,1.561,8.678,73.6,73.4,78.6
72:05:34,259534,1.560,8.678,73.6,73.4,78.6
72:05:35,259535,1.560,8.677,73.6,73.4,78.6
72:05:36,259536,1.555,8.678,73.6,73.4,78.6
72:05:37,259537,1.553,8.678,73.6,73.4,78.6
72:05:38,259538,1.560,8.678,73.6,73.4,78.6
72:05:39,259539,1.553,8.679,73.6,73.4,78.6
72:05:40,259540,1.552,8.678,73.6,73.4,78.6
72:05:41,259541,1.553,8.679,73.6,73.4,78.6
72:05:42,259542,1.553,8.679,73.6,73.4,78.6
72:05:43,259543,1.550,8.677,73.6,73.4,78.6
72:05:44,259544,1.543,8.678,73.6,73.4,78.6
72:05:45,259545,1.543,8.678,73.6,73.4,78.6
72:05:46,259546,1.543,8.679,76.5,73.4,78.6
72:05:47,259547,1.541,8.68,78.9,73.4,78.6
72:05:48,259548,1.541,8.678,78.9,73.4,78.6
72:05:49,259549,1.541,8.679,78.9,78.7,78.6
72:05:50,259550,1.541,8.679,78.9,78.7,78.6
72:05:51,259551,1.538,8.679,78.9,78.7,78.6
72:05:52,259552,1.538,8.679,78.9,78.7,78.6
72:05:53,259553,1.534,8.678,78.9,78.7,78.6
72:05:54,259554,1.534,8.679,78.9,78.7,78.6
72:05:55,259555,1.536,8.679,78.9,78.7,78.6
72:05:56,259556,1.534,8.678,78.9,78.7,78.6
72:05:57,259557,1.529,8.679,78.9,78.7,78.6
72:05:58,259558,1.529,8.679,78.9,78.7,78.6
72:05:59,259559,1.527,8.678,78.9,78.7,78.6
72:06:00,259560,1.527,8.679,78.9,78.7,78.6
72:06:01,259561,1.527,8.678,78.9,78.7,78.6
72:06:02,259562,1.522,8.679,78.9,78.7,78.6
72:06:03,259563,1.522,8.679,78.9,78.7,78.6
72:06:04,259564,1.522,8.679,78.9,78.7,78.6
72:06:05,259565,1.521,8.679,78.9,78.7,78.6
72:06:06,259566,1.517,8.678,78.9,78.7,78.6
72:06:07,259567,1.516,8.679,78.9,78.7,78.6
72:06:08,259568,1.513,8.679,78.9,78.7,78.7
72:06:09,259569,1.513,8.678,78.9,78.7,84.0
72:06:10,259570,1.515,8.679,78.9,78.7,84.0
72:06:11,259571,1.511,8.678,78.9,78.7,84.0
72:06:12,259572,1.510,8.678,78.9,78.7,84.0
72:06:13,259573,1.511,8.679,78.9,78.7,83.9
72:06:14,259574,1.508,8.678,78.9,78.7,84.0
72:06:15,259575,1.507,8.678,78.9,78.7,84.0
72:06:16,259576,1.503,8.678,78.9,78.7,84.0
72:06:17,259577,1.502,8.678,78.9,78.7,84.0
72:06:18,259578,1.498,8.679,78.9,78.7,84.0
72:06:19,259579,1.497,8.677,78.9,78.7,84.0
72:06:20,259580,1.498,8.679,78.9,78.7,84.0
72:06:21,259581,1.498,8.678,78.9,78.7,84.0
72:06:22,259582,1.498,8.678,78.9,78.7,84.0
72:06:23,259583,1.495,8.679,78.9,78.7,84.0
72:06:24,259584,1.495,8.678,78.9,78.7,84.0
72:06:25,259585,1.488,8.679,78.9,78.7,84.0
72:06:26,259586,1.490,8.678,78.9,78.7,84.0
72:06:27,259587,1.488,8.678,78.9,78.7,84.0
72:06:28,259588,1.486,8.679,78.9,78.7,84.0
72:06:29,259589,1.486,8.678,78.9,78.7,84.0
72:06:30,259590,1.486,8.678,78.9,78.7,84.0
72:06:31,259591,1.486,8.678,78.9,78.7,84.0
72:06:32,259592,1.488,8.678,78.9,78.8,84.0
72:06:33,259593,1.483,8.679,78.9,78.8,84.0
72:06:34,259594,1.481,8.678,81.4,84.0,84.0
72:06:35,259595,1.476,8.679,84.2,84.0,84.0
72:06:36,259596,1.476,8.679,84.2,84.0,84.0
72:06:37,259597,1.476,8.678,84.2,84.0,84.0
72:06:38,259598,1.474,8.679,84.2,84.0,84.0
72:06:39,259599,1.472,8.678,84.2,84.0,84.0
72:06:40,259600,1.469,8.679,84.2,84.0,84.0
72:06:41,259601,1.474,8.679,84.2,84.0,84.0
72:06:42,259602,1.469,8.678,84.2,84.0,84.0
72:06:43,259603,1.469,8.679,84.2,84.0,84.0
72:06:44,259604,1.464,8.679,84.2,84.0,84.0
72:06:45,259605,1.464,8.679,84.3,84.0,84.0
72:06:46,259606,1.464,8.679,84.2,84.0,84.0
72:06:47,259607,1.463,8.679,84.2,84.0,84.0
72:06:48,259608,1.460,8.68,84.2,84.0,84.0
72:06:49,259609,1.459,8.679,84.2,84.0,84.0
72:06:50,259610,1.456,8.679,84.2,84.0,84.0
72:06:51,259611,1.455,8.68,84.3,84.0,84.0
72:06:52,259612,1.455,8.679,84.2,84.0,84.0
72:06:53,259613,1.455,8.68,84.3,84.0,84.0
72:06:54,259614,1.452,8.68,84.3,84.0,86.5
72:06:55,259615,1.453,8.68,84.2,84.0,89.2
72:06:56,259616,1.452,8.681,84.2,84.0,89.2
72:06:57,259617,1.449,8.68,84.2,84.0,89.2
72:06:58,259618,1.444,8.68,84.2,84.0,89.3
72:06:59,259619,1.447,8.681,84.3,84.0,89.3
72:07:00,259620,1.448,8.68,84.3,84.0,89.3
72:07:01,259621,1.446,8.681,84.3,84.0,89.2
72:07:02,259622,1.443,8.681,84.3,84.0,89.3
72:07:03,259623,1.441,8.681,84.3,84.0,89.2
72:07:04,259624,1.441,8.682,84.3,84.0,89.2
72:07:05,259625,1.436,8.681,84.2,84.0,89.2
72:07:06,259626,1.441,8.681,84.3,84.0,89.2
72:07:07,259627,1.441,8.682,84.2,84.0,89.2
72:07:08,259628,1.438,8.682,84.2,84.0,89.2
72:07:09,259629,1.434,8.681,84.3,84.0,89.2
72:07:10,259630,1.431,8.681,84.3,84.0,89.2
72:07:11,259631,1.431,8.682,84.3,84.0,89.3
72:07:12,259632,1.431,8.682,84.3,84.0,89.2
72:07:13,259633,1.431,8.682,84.3,84.0,89.2
72:07:14,259634,1.424,8.682,84.3,84.0,89.2
72:07:15,259635,1.424,8.682,84.3,84.0,89.2
72:07:16,259636,1.424,8.681,84.3,84.1,89.2
72:07:17,259637,1.422,8.682,84.3,88.0,89.3
72:07:18,259638,1.419,8.682,84.3,89.4,89.2
72:07:19,259639,1.417,8.683,84.3,89.4,89.3
72:07:20,259640,1.420,8.682,87.5,89.4,89.2
72:07:21,259641,1.417,8.683,89.5,89.4,89.3
72:07:22,259642,1.420,8.683,89.5,89.4,89.2
72:07:23,259643,1.417,8.682,89.5,89.4,89.2
72:07:24,259644,1.417,8.684,89.5,89.4,89.2
72:07:25,259645,1.411,8.683,89.5,89.4,89.2
72:07:26,259646,1.420,8.683,89.5,89.4,89.2
72:07:27,259647,1.415,8.683,89.5,89.4,89.2
72:07:28,259648,1.408,8.683,89.5,89.4,89.2
72:07:29,259649,1.409,8.683,89.5,89.4,89.3
72:07:30,259650,1.408,8.683,89.5,89.4,89.2
72:07:31,259651,1.409,8.682,89.5,89.4,89.2
72:07:32,259652,1.405,8.683,89.5,89.4,89.3
72:07:33,259653,1.400,8.682,89.5,89.4,89.2
72:07:34,259654,1.400,8.683,89.5,89.4,89.2
72:07:35,259655,1.402,8.683,89.5,89.4,89.3
72:07:36,259656,1.402,8.683,89.5,89.4,89.2
72:07:37,259657,1.398,8.683,89.5,89.4,89.3
72:07:38,259658,1.397,8.683,89.5,89.4,89.3
72:07:39,259659,1.397,8.683,89.5,89.4,89.3
72:07:40,259660,1.395,8.684,89.5,89.4,89.3
72:07:41,259661,1.394,8.683,89.5,89.4,89.3
72:07:42,259662,1.393,8.684,89.5,89.4,89.3
72:07:43,259663,1.393,8.683,89.5,89.4,89.3
72:07:44,259664,1.389,8.683,89.5,89.4,94.6
72:07:45,259665,1.388,8.684,89.5,89.4,94.6
72:07:46,259666,1.391,8.683,89.5,89.4,94.6
72:07:47,259667,1.391,8.683,89.5,89.4,94.6
72:07:48,259668,1.391,8.684,89.5,89.4,94.6
72:07:49,259669,1.381,8.683,89.5,89.4,94.6
72:07:50,259670,1.384,8.684,89.5,89.4,94.6
72:07:51,259671,1.379,8.683,89.5,89.4,94.6
72:07:52,259672,1.388,8.683,89.5,89.4,94.6
72:07:53,259673,1.379,8.683,89.5,89.4,94.6
72:07:54,259674,1.379,8.683,89.5,89.4,94.6
72:07:55,259675,1.379,8.683,89.5,89.4,94.6
72:07:56,259676,1.372,8.683,89.5,89.4,94.6
72:07:57,259677,1.372,8.683,89.5,89.4,94.6
72:07:58,259678,1.370,8.684,89.5,89.4,94.6
72:07:59,259679,1.372,8.683,89.5,89.4,94.6
72:08:00,259680,1.379,8.684,89.5,89.4,94.6
72:08:01,259681,1.379,8.683,89.5,89.4,94.6
72:08:02,259682,1.377,8.684,89.5,89.4,94.6
72:08:03,259683,1.367,8.685,89.5,89.4,94.6
72:08:04,259684,1.372,8.684,89.5,89.4,94.6
72:08:05,259685,1.367,8.685,89.5,89.4,94.6
