,,GWRV Last (V),PSV Last (V),G1R Last,G2R Last,G3R Last
97:24:06,350646,1.462,8.671,84.3,84.0,84.0
97:24:07,350647,1.464,8.671,84.3,84.0,84.0
97:24:08,350648,1.463,8.67,84.3,84.0,84.0
97:24:09,350649,1.459,8.671,84.3,84.0,84.0
97:24:10,350650,1.459,8.671,84.3,84.0,84.0
97:24:11,350651,1.460,8.671,84.3,84.0,84.0
97:24:12,350652,1.457,8.671,84.3,84.0,84.0
97:24:13,350653,1.461,8.67,84.3,84.0,84.0
97:24:14,350654,1.460,8.671,84.3,84.0,84.0
97:24:15,350655,1.457,8.671,84.3,84.0,84.0
97:24:16,350656,1.452,8.67,84.3,84.0,84.0
97:24:17,350657,1.452,8.672,84.3,84.0,84.0
97:24:18,350658,1.451,8.671,84.3,84.0,84.0
97:24:19,350659,1.453,8.671,84.3,84.0,84.7
97:24:20,350660,1.450,8.671,84.3,84.0,89.3
97:24:21,350661,1.446,8.67,84.3,84.0,89.3
97:24:22,350662,1.448,8.671,84.3,84.0,89.3
97:24:23,350663,1.448,8.671,84.3,84.0,89.3
97:24:24,350664,1.448,8.671,84.3,84.0,89.3
97:24:25,350665,1.448,8.671,84.3,84.0,89.3
97:24:26,350666,1.446,8.671,84.3,84.0,89.3
97:24:27,350667,1.448,8.67,84.3,84.0,89.3
97:24:28,350668,1.436,8.671,84.3,84.0,89.3
97:24:29,350669,1.443,8.67,84.3,84.0,89.3
97:24:30,350670,1.441,8.671,84.3,84.0,89.3
97:24:31,350671,1.436,8.671,84.3,84.0,89.3
97:24:32,350672,1.441,8.67,84.3,84.0,89.3
97:24:33,350673,1.441,8.671,84.3,84.0,89.3
97:24:34,350674,1.431,8.671,84.3,84.0,89.3
97:24:35,350675,1.441,8.671,84.3,84.1,89.3
97:24:36,350676,1.434,8.67,84.3,84.1,89.3
97:24:37,350677,1.431,8.67,84.3,84.1,89.3
97:24:38,350678,1.431,8.672,85.2,84.1,89.3
97:24:39,350679,1.434,8.671,89.6,85.9,89.3
97:24:40,350680,1.431,8.672,89.6,89.4,89.3
97:24:41,350681,1.431,8.672,89.6,89.4,89.3
97:24:42,350682,1.424,8.672,89.6,89.4,89.3
97:24:43,350683,1.424,8.672,89.6,89.4,89.3
97:24:44,350684,1.419,8.671,89.6,89.4,89.3
97:24:45,350685,1.424,8.671,89.6,89.4,89.3
97:24:46,350686,1.422,8.672,89.6,89.4,89.3
97:24:47,350687,1.419,8.671,89.6,89.4,89.3
97:24:48,350688,1.417,8.672,89.6,89.4,89.3
97:24:49,350689,1.415,8.671,89.6,89.4,89.3
97:24:50,350690,1.414,8.671,89.6,89.4,89.3
97:24:51,350691,1.411,8.672,89.6,89.4,89.3
97:24:52,350692,1.413,8.671,89.6,89.4,89.3
97:24:53,350693,1.410,8.672,89.6,89.4,89.3
97:24:54,350694,1.410,8.672,89.6,89.4,89.3
97:24:55,350695,1.410,8.671,89.6,89.4,89.3
97:24:56,350696,1.409,8.672,89.6,89.4,89.3
97:24:57,350697,1.405,8.671,89.6,89.4,89.3
97:24:58,350698,1.402,8.672,89.6,89.4,89.3
97:24:59,350699,1.402,8.671,89.6,89.4,89.3
97:25:00,350700,1.402,8.671,89.6,89.4,89.3
97:25:01,350701,1.402,8.672,89.6,89.4,89.3
97:25:02,350702,1.398,8.671,89.6,89.4,89.3
97:25:03,350703,1.400,8.671,89.6,89.4,89.3
97:25:04,350704,1.399,8.671,89.6,89.4,89.3
97:25:05,350705,1.398,8.671,89.6,89.4,89.3
97:25:06,350706,1.394,8.672,89.6,89.4,89.3
97:25:07,350707,1.397,8.671,89.6,89.4,89.3
97:25:08,350708,1.392,8.671,89.6,89.4,89.3
97:25:09,350709,1.393,8.671,89.6,89.4,89.8
97:25:10,350710,1.395,8.67,89.6,89.4,94.6
97:25:11,350711,1.393,8.672,89.6,89.4,94.6
97:25:12,350712,1.384,8.671,89.6,89.4,94.6
97:25:13,350713,1.388,8.671,89.6,89.4,94.6
97:25:14,350714,1.388,8.672,89.6,89.4,94.6
97:25:15,350715,1.384,8.671,89.6,89.4,94.6
97:25:16,350716,1.381,8.671,89.6,89.4,94.6
97:25:17,350717,1.384,8.671,89.6,89.4,94.6
97:25:18,350718,1.381,8.671,89.6,89.4,94.6
97:25:19,350719,1.377,8.671,89.6,89.4,94.6
97:25:20,350720,1.379,8.671,89.6,89.4,94.6
97:25:21,350721,1.381,8.671,89.6,89.4,94.7
97:25:22,350722,1.377,8.671,89.6,89.4,94.7
97:25:23,350723,1.372,8.67,89.6,89.4,94.7
97:25:24,350724,1.372,8.671,89.6,89.4,94.6
97:25:25,350725,1.369,8.67,90.0,89.4,94.6
97:25:26,350726,1.372,8.671,95.0,89.4,94.7
97:25:27,350727,1.367,8.671,95.0,89.5,94.6
97:25:28,350728,1.369,8.67,95.0,89.5,94.6
97:25:29,350729,1.367,8.67,95.0,89.5,94.7
97:25:30,350730,1.369,8.67,95.0,89.5,94.6
97:25:31,350731,1.367,8.67,95.0,89.5,94.7
97:25:32,350732,1.365,8.67,95.0,89.5,94.7
97:25:33,350733,1.365,8.67,95.0,94.8,94.7
97:25:34,350734,1.362,8.67,95.0,94.8,94.7
97:25:35,350735,1.362,8.67,95.0,94.8,94.7
97:25:36,350736,1.361,8.67,95.0,94.8,94.7
97:25:37,350737,1.356,8.671,95.0,94.8,94.7
97:25:38,350738,1.357,8.67,95.0,94.8,94.7
97:25:39,350739,1.355,8.67,95.0,94.8,94.7
97:25:40,350740,1.353,8.67,95.0,94.8,94.7
97:25:41,350741,1.349,8.669,95.0,94.8,94.7
97:25:42,350742,1.351,8.67,95.0,94.8,94.7
97:25:43,350743,1.353,8.669,95.0,94.8,94.7
97:25:44,350744,1.352,8.67,95.0,94.8,94.7
97:25:45,350745,1.351,8.669,95.0,94.8,94.7
97:25:46,350746,1.347,8.669,95.0,94.8,94.7
97:25:47,350747,1.345,8.669,95.0,94.8,94.7
97:25:48,350748,1.346,8.669,95.0,94.8,94.7
97:25:49,350749,1.349,8.669,95.0,94.8,94.7
97:25:50,350750,1.346,8.669,95.0,94.8,94.7
97:25:51,350751,1.343,8.669,95.0,94.8,94.7
97:25:52,350752,1.345,8.669,95.0,94.8,94.7
97:25:53,350753,1.340,8.669,95.0,94.8,94.7
97:25:54,350754,1.339,8.668,95.0,94.8,94.7
97:25:55,350755,1.341,8.669,95.0,94.8,94.7
97:25:56,350756,1.339,8.668,95.0,94.8,94.7
97:25:57,350757,1.339,8.669,95.0,94.8,94.7
97:25:58,350758,1.332,8.668,95.0,94.8,94.7
97:25:59,350759,1.339,8.668,95.0,94.8,100.1
97:26:00,350760,1.329,8.669,95.0,94.8,100.1
97:26:01,350761,1.329,8.667,95.0,94.8,100.1
97:26:02,350762,1.329,8.668,95.0,94.8,100.1
97:26:03,350763,1.329,8.668,95.0,94.8,100.1
97:26:04,350764,1.332,8.668,95.0,94.8,100.1
97:26:05,350765,1.329,8.668,95.0,94.8,100.1
97:26:06,350766,1.329,8.667,95.0,94.8,100.1
97:26:07,350767,1.327,8.668,95.0,94.8,100.1
97:26:08,350768,1.325,8.667,95.1,94.8,100.1
97:26:09,350769,1.324,8.667,100.4,94.8,100.1
97:26:10,350770,1.325,8.668,100.4,94.8,100.1
97:26:11,350771,1.324,8.668,100.4,94.8,100.1
97:26:12,350772,1.322,8.668,100.4,94.8,100.1
97:26:13,350773,1.322,8.668,100.4,94.8,100.1
97:26:14,350774,1.322,8.668,100.4,94.8,100.1
97:26:15,350775,1.318,8.668,100.4,94.8,100.1
97:26:16,350776,1.317,8.667,100.4,100.2,100.1
97:26:17,350777,1.317,8.667,100.4,100.2,100.1
97:26:18,350778,1.318,8.668,100.4,100.2,100.1
97:26:19,350779,1.315,8.667,100.4,100.2,100.1
97:26:20,350780,1.315,8.668,100.4,100.2,100.1
97:26:21,350781,1.315,8.668,100.4,100.2,100.1
97:26:22,350782,1.313,8.668,100.4,100.2,100.1
97:26:23,350783,1.310,8.669,100.4,100.2,100.1
97:26:24,350784,1.311,8.668,100.4,100.2,100.1
97:26:25,350785,1.305,8.668,100.4,100.2,100.1
97:26:26,350786,1.302,8.668,100.4,100.2,100.1
97:26:27,350787,1.302,8.667,100.4,100.2,100.1
97:26:28,350788,1.305,8.668,100.4,100.2,100.1
97:26:29,350789,1.304,8.668,100.4,100.2,100.1
97:26:30,350790,1.302,8.668,100.4,100.2,100.1
97:26:31,350791,1.302,8.669,100.4,100.2,100.1
97:26:32,350792,1.303,8.668,100.4,100.2,100.1
97:26:33,350793,1.303,8.668,100.4,100.2,100.1
97:26:34,350794,1.302,8.668,100.4,100.2,100.1
97:26:35,350795,1.299,8.668,100.4,100.2,100.1
97:26:36,350796,1.298,8.668,100.4,100.2,100.1
97:26:37,350797,1.297,8.667,100.4,100.2,100.1
97:26:38,350798,1.296,8.667,100.4,100.2,100.1
97:26:39,350799,1.296,8.668,100.4,100.2,100.1
97:26:40,350800,1.298,8.667,100.4,100.2,100.1
97:26:41,350801,1.293,8.668,100.4,100.2,100.1
97:26:42,350802,1.289,8.667,100.4,100.2,100.1
97:26:43,350803,1.291,8.668,100.4,100.2,100.1
97:26:44,350804,1.289,8.668,100.4,100.2,100.1
97:26:45,350805,1.289,8.667,100.4,100.2,100.2
97:26:46,350806,1.287,8.668,100.4,100.2,100.2
97:26:47,350807,1.286,8.666,100.4,100.2,100.3
97:26:48,350808,1.284,8.667,100.4,100.2,105.7
97:26:49,350809,1.284,8.667,100.4,100.2,105.7
97:26:50,350810,1.279,8.667,100.4,100.2,105.7
97:26:51,350811,1.279,8.667,100.4,100.2,105.7
97:26:52,350812,1.279,8.667,100.4,100.2,105.7
97:26:53,350813,1.277,8.667,100.4,100.2,105.7
97:26:54,350814,1.275,8.668,100.4,100.2,105.7
97:26:55,350815,1.277,8.667,100.4,100.2,105.7
97:26:56,350816,1.272,8.667,100.4,100.2,105.7
97:26:57,350817,1.272,8.667,100.4,100.2,105.7
97:26:58,350818,1.277,8.667,100.4,100.2,105.7
97:26:59,350819,1.272,8.668,100.4,100.2,105.7
97:27:00,350820,1.275,8.666,105.2,100.2,105.7
97:27:01,350821,1.270,8.667,106.1,100.3,105.7
97:27:02,350822,1.270,8.667,106.1,100.3,105.7
97:27:03,350823,1.267,8.667,106.0,100.3,105.7
97:27:04,350824,1.265,8.667,106.0,102.4,105.7
97:27:05,350825,1.263,8.667,106.0,105.8,105.7
97:27:06,350826,1.265,8.666,106.0,105.8,105.7
97:27:07,350827,1.263,8.667,106.0,105.8,105.7
97:27:08,350828,1.265,8.666,106.1,105.8,105.7
97:27:09,350829,1.261,8.667,106.1,105.8,105.7
97:27:10,350830,1.261,8.667,106.0,105.8,105.7
97:27:11,350831,1.261,8.667,106.0,105.8,105.7
97:27:12,350832,1.261,8.668,106.0,105.8,105.7
97:27:13,350833,1.260,8.667,106.0,105.8,105.7
97:27:14,350834,1.258,8.667,106.0,105.8,105.7
97:27:15,350835,1.253,8.666,106.1,105.8,105.8
97:27:16,350836,1.253,8.667,106.0,105.8,105.8
97:27:17,350837,1.251,8.667,106.1,105.8,105.8
97:27:18,350838,1.251,8.667,106.1,105.8,105.8
97:27:19,350839,1.253,8.667,106.1,105.8,105.8
97:27:20,350840,1.251,8.667,106.1,105.8,105.8
97:27:21,350841,1.251,8.666,106.1,105.8,105.8
97:27:22,350842,1.249,8.667,106.1,105.8,105.8
97:27:23,350843,1.246,8.666,106.1,105.8,105.8
97:27:24,350844,1.246,8.667,106.0,105.8,105.8
97:27:25,350845,1.246,8.667,106.1,105.8,105.8
97:27:26,350846,1.246,8.663,106.1,105.8,105.8
97:27:27,350847,1.246,8.664,106.0,105.8,105.8
97:27:28,350848,1.242,8.663,106.1,105.8,105.8
97:27:29,350849,1.238,8.663,106.1,105.8,105.8
97:27:30,350850,1.242,8.665,106.0,105.8,105.8
97:27:31,350851,1.240,8.663,106.1,105.8,105.8
97:27:32,350852,1.235,8.664,106.1,105.8,105.8
97:27:33,350853,1.234,8.664,106.1,105.8,105.8
97:27:34,350854,1.234,8.664,106.1,105.8,105.8
97:27:35,350855,1.233,8.664,106.1,105.8,111.6
97:27:36,350856,1.232,8.663,106.1,105.8,111.6
97:27:37,350857,1.232,8.664,106.1,105.8,111.6
97:27:38,350858,1.234,8.664,106.1,105.8,111.6
97:27:39,350859,1.228,8.663,106.1,105.8,111.6
97:27:40,350860,1.223,8.664,106.1,105.8,111.6
97:27:41,350861,1.225,8.663,106.1,105.8,111.6
97:27:42,350862,1.225,8.663,106.1,105.8,111.6
97:27:43,350863,1.220,8.663,106.1,105.8,111.6
97:27:44,350864,1.223,8.663,106.1,105.8,111.6
97:27:45,350865,1.223,8.664,106.1,105.8,111.6
97:27:46,350866,1.220,8.663,106.1,105.8,111.6
97:27:47,350867,1.220,8.663,106.1,105.8,111.6
97:27:48,350868,1.223,8.664,107.2,105.8,111.6
97:27:49,350869,1.213,8.664,111.9,105.8,111.6
97:27:50,350870,1.218,8.664,111.9,105.8,111.6
97:27:51,350871,1.208,8.664,111.9,105.8,111.6
97:27:52,350872,1.208,8.664,111.9,105.9,111.6
97:27:53,350873,1.213,8.664,111.9,105.9,111.6
97:27:54,350874,1.213,8.664,111.9,105.9,111.6
97:27:55,350875,1.205,8.664,111.9,106.9,111.6
97:27:56,350876,1.208,8.664,111.9,111.7,111.6
97:27:57,350877,1.211,8.664,111.9,111.7,111.6
97:27:58,350878,1.208,8.664,111.9,111.7,111.6
97:27:59,350879,1.205,8.664,111.9,111.7,111.6
97:28:00,350880,1.198,8.664,111.9,111.7,111.6
97:28:01,350881,1.198,8.664,111.9,111.7,111.6
97:28:02,350882,1.198,8.664,111.9,111.7,111.6
97:28:03,350883,1.198,8.665,111.9,111.7,111.6
97:28:04,350884,1.200,8.664,111.9,111.7,111.6
97:28:05,350885,1.197,8.664,111.9,111.7,111.6
97:28:06,350886,1.191,8.664,111.9,111.7,111.6
97:28:07,350887,1.192,8.664,111.9,111.7,111.6
97:28:08,350888,1.188,8.664,111.9,111.7,111.6
97:28:09,350889,1.192,8.664,111.9,111.7,111.6
97:28:10,350890,1.188,8.664,111.9,111.7,111.6
97:28:11,350891,1.189,8.664,111.9,111.7,111.6
97:28:12,350892,1.182,8.663,111.9,111.7,111.6
97:28:13,350893,1.186,8.663,111.9,111.7,111.6
97:28:14,350894,1.187,8.664,111.9,111.7,111.6
97:28:15,350895,1.182,8.663,111.9,111.7,111.6
97:28:16,350896,1.179,8.664,111.9,111.7,111.6
97:28:17,350897,1.178,8.663,111.9,111.7,111.6
97:28:18,350898,1.178,8.663,111.9,111.7,111.6
97:28:19,350899,1.179,8.663,111.9,111.7,111.6
97:28:20,350900,1.176,8.663,111.9,111.7,111.6
97:28:21,350901,1.170,8.664,111.9,111.7,111.6
97:28:22,350902,1.170,8.664,111.9,111.7,111.6
97:28:23,350903,1.171,8.663,111.9,111.7,111.6
97:28:24,350904,1.170,8.664,111.9,111.7,111.6
97:28:25,350905,1.168,8.663,111.9,111.7,111.6
97:28:26,350906,1.166,8.664,111.9,111.7,115.4
97:28:27,350907,1.165,8.664,111.9,111.7,117.9
97:28:28,350908,1.165,8.664,111.9,111.7,117.9
97:28:29,350909,1.165,8.664,111.9,111.7,117.9
97:28:30,350910,1.165,8.663,111.9,111.7,117.9
97:28:31,350911,1.161,8.664,111.9,111.7,117.9
97:28:32,350912,1.160,8.664,111.9,111.7,117.9
97:28:33,350913,1.160,8.663,111.9,111.7,117.9
97:28:34,350914,1.156,8.664,111.9,111.8,117.9
97:28:35,350915,1.156,8.664,111.9,111.7,117.9
97:28:36,350916,1.156,8.664,111.9,111.8,117.9
97:28:37,350917,1.156,8.664,111.9,111.8,117.9
97:28:38,350918,1.156,8.663,112.0,111.8,117.9
97:28:39,350919,1.151,8.664,118.2,111.8,117.9
97:28:40,350920,1.146,8.664,118.2,111.8,117.9
97:28:41,350921,1.146,8.664,118.2,111.8,117.9
97:28:42,350922,1.146,8.664,118.2,111.8,117.9
97:28:43,350923,1.146,8.664,118.2,111.8,117.9
97:28:44,350924,1.144,8.665,118.2,117.0,117.9
97:28:45,350925,1.142,8.664,118.2,118.0,117.9
97:28:46,350926,1.146,8.664,118.2,118.0,117.9
97:28:47,350927,1.142,8.665,118.2,118.0,117.9
97:28:48,350928,1.142,8.664,118.2,118.0,117.9
97:28:49,350929,1.139,8.665,118.2,118.0,117.9
97:28:50,350930,1.142,8.664,118.2,118.0,117.9
97:28:51,350931,1.134,8.664,118.2,118.0,117.9
97:28:52,350932,1.139,8.665,118.2,118.0,117.9
97:28:53,350933,1.134,8.664,118.2,118.0,117.9
97:28:54,350934,1.139,8.664,118.2,118.0,117.9
97:28:55,350935,1.135,8.664,118.2,118.0,117.9
97:28:56,350936,1.139,8.664,118.2,118.0,117.9
97:28:57,350937,1.132,8.665,118.2,118.0,117.9
97:28:58,350938,1.134,8.664,118.2,118.0,117.9
97:28:59,350939,1.130,8.664,118.2,118.0,117.9
97:29:00,350940,1.132,8.665,118.2,118.0,117.9
97:29:01,350941,1.132,8.664,118.2,118.0,117.9
97:29:02,350942,1.127,8.665,118.2,118.0,117.9
97:29:03,350943,1.127,8.664,118.2,118.0,117.9
97:29:04,350944,1.125,8.664,118.2,118.0,117.9
97:29:05,350945,1.125,8.664,118.2,118.0,117.9
97:29:06,350946,1.127,8.664,118.2,118.0,117.9
97:29:07,350947,1.125,8.665,118.2,118.0,117.9
97:29:08,350948,1.123,8.664,118.2,118.0,117.9
97:29:09,350949,1.122,8.664,118.2,118.0,117.9
97:29:10,350950,1.127,8.665,118.2,118.0,117.9
97:29:11,350951,1.122,8.664,118.2,118.0,117.9
97:29:12,350952,1.116,8.665,118.2,118.0,117.9
97:29:13,350953,1.124,8.665,118.2,118.0,117.9
97:29:14,350954,1.119,8.664,118.2,118.0,117.9
97:29:15,350955,1.117,8.665,118.2,118.0,124.6
97:29:16,350956,1.117,8.665,118.2,118.0,124.6
97:29:17,350957,1.121,8.665,118.2,118.0,124.6
97:29:18,350958,1.121,8.665,118.2,118.0,124.6
97:29:19,350959,1.117,8.663,118.2,118.0,124.6
97:29:20,350960,1.117,8.664,118.2,118.0,124.6
97:29:21,350961,1.115,8.663,118.2,118.0,124.6
97:29:22,350962,1.112,8.664,118.2,118.0,124.6
97:29:23,350963,1.112,8.664,118.2,118.0,124.6
97:29:24,350964,1.113,8.664,118.2,118.0,124.6
97:29:25,350965,1.113,8.664,118.2,118.0,124.6
97:29:26,350966,1.115,8.664,118.2,118.0,124.6
97:29:27,350967,1.112,8.664,118.2,118.0,124.6
97:29:28,350968,1.106,8.665,118.2,118.0,124.6
97:29:29,350969,1.112,8.664,118.2,118.0,124.6
97:29:30,350970,1.110,8.665,118.2,118.0,124.6
97:29:31,350971,1.110,8.665,125.0,118.0,124.6
97:29:32,350972,1.111,8.664,125.0,118.0,124.6
97:29:33,350973,1.111,8.665,125.0,118.0,124.6
97:29:34,350974,1.104,8.664,125.0,118.0,124.6
97:29:35,350975,1.108,8.665,125.0,118.0,124.6
97:29:36,350976,1.103,8.665,125.0,118.1,124.6
97:29:37,350977,1.103,8.664,125.0,124.7,124.6
97:29:38,350978,1.106,8.665,125.0,124.8,124.6
97:29:39,350979,1.103,8.665,125.0,124.8,124.6
97:29:40,350980,1.101,8.665,125.0,124.8,124.6
97:29:41,350981,1.101,8.665,125.0,124.8,124.6
97:29:42,350982,1.101,8.664,125.0,124.8,124.6
97:29:43,350983,1.101,8.665,125.0,124.8,124.6
97:29:44,350984,1.098,8.665,125.0,124.7,124.6
97:29:45,350985,1.096,8.665,125.0,124.7,124.6
97:29:46,350986,1.096,8.665,125.0,124.8,124.6
97:29:47,350987,1.098,8.664,125.0,124.8,124.6
97:29:48,350988,1.094,8.665,125.0,124.7,124.6
97:29:49,350989,1.098,8.664,125.0,124.8,124.6
97:29:50,350990,1.091,8.664,125.0,124.8,124.6
97:29:51,350991,1.091,8.665,125.0,124.8,124.6
97:29:52,350992,1.091,8.664,125.0,124.8,124.6
97:29:53,350993,1.089,8.664,125.0,124.8,124.6
97:29:54,350994,1.086,8.665,125.0,124.8,124.6
97:29:55,350995,1.089,8.664,125.0,124.8,124.6
97:29:56,350996,1.089,8.664,125.0,124.8,124.6
97:29:57,350997,1.086,8.664,125.0,124.8,124.6
97:29:58,350998,1.086,8.665,125.0,124.7,124.6
97:29:59,350999,1.086,8.665,125.0,124.8,124.6
97:30:00,351000,1.086,8.665,125.0,124.8,124.6
97:30:01,351001,1.079,8.664,125.0,124.8,124.6
97:30:02,351002,1.079,8.665,125.0,124.8,124.6
97:30:03,351003,1.079,8.665,125.0,124.8,124.6
97:30:04,351004,1.079,8.665,125.0,124.8,124.6
97:30:05,351005,1.079,8.664,125.0,124.8,124.6
97:30:06,351006,1.077,8.665,125.0,124.8,124.6
97:30:07,351007,1.079,8.664,125.0,124.8,124.6
97:30:08,351008,1.076,8.664,125.0,124.8,124.6
97:30:09,351009,1.073,8.665,125.0,124.8,124.7
97:30:10,351010,1.074,8.664,125.0,124.8,125.9
97:30:11,351011,1.070,8.664,125.0,124.8,132.1
97:30:12,351012,1.071,8.665,125.0,124.8,132.1
97:30:13,351013,1.071,8.664,125.0,124.8,132.1
97:30:14,351014,1.068,8.664,125.0,124.8,132.1
97:30:15,351015,1.067,8.664,125.0,124.8,132.1
97:30:16,351016,1.065,8.664,125.1,124.8,132.1
97:30:17,351017,1.065,8.665,125.1,124.8,132.1
97:30:18,351018,1.063,8.664,125.1,124.8,132.1
97:30:19,351019,1.063,8.665,125.1,124.8,132.1
97:30:20,351020,1.061,8.664,132.5,124.8,132.1
97:30:21,351021,1.060,8.665,132.5,124.8,132.1
97:30:22,351022,1.058,8.664,132.5,124.8,132.1
97:30:23,351023,1.056,8.664,132.5,124.8,132.1
97:30:24,351024,1.059,8.664,132.5,124.8,132.1
97:30:25,351025,1.059,8.665,132.5,124.8,132.1
97:30:26,351026,1.058,8.664,132.5,124.8,132.1
97:30:27,351027,1.057,8.665,132.5,127.4,132.1
97:30:28,351028,1.051,8.664,132.5,132.2,132.1
97:30:29,351029,1.050,8.665,132.5,132.2,132.1
97:30:30,351030,1.049,8.665,132.5,132.2,132.1
97:30:31,351031,1.050,8.665,132.5,132.2,132.1
97:30:32,351032,1.051,8.665,132.5,132.2,132.1
97:30:33,351033,1.047,8.664,132.5,132.2,132.1
97:30:34,351034,1.046,8.665,132.5,132.2,132.1
97:30:35,351035,1.046,8.665,132.5,132.2,132.1
97:30:36,351036,1.046,8.664,132.5,132.2,132.1
97:30:37,351037,1.042,8.666,132.5,132.2,132.1
97:30:38,351038,1.046,8.664,132.5,132.2,132.1
97:30:39,351039,1.042,8.665,132.5,132.2,132.1
97:30:40,351040,1.046,8.665,132.5,132.2,132.1
97:30:41,351041,1.042,8.664,132.5,132.2,132.1
97:30:42,351042,1.042,8.665,132.5,132.2,132.1
97:30:43,351043,1.042,8.665,132.5,132.2,132.2
97:30:44,351044,1.039,8.664,132.5,132.2,132.2
97:30:45,351045,1.039,8.665,132.5,132.2,132.2
97:30:46,351046,1.037,8.664,132.5,132.2,132.2
97:30:47,351047,1.037,8.665,132.5,132.2,132.2
97:30:48,351048,1.035,8.665,132.5,132.2,132.2
97:30:49,351049,1.037,8.665,132.5,132.2,132.2
97:30:50,351050,1.035,8.666,132.5,132.2,132.2
97:30:51,351051,1.032,8.665,132.5,132.2,132.3
97:30:52,351052,1.037,8.665,132.5,132.2,132.3
97:30:53,351053,1.032,8.665,132.5,132.2,132.3
97:30:54,351054,1.028,8.665,132.5,132.2,132.4
97:30:55,351055,1.032,8.666,132.5,132.2,132.9
97:30:56,351056,1.032,8.665,132.5,132.2,140.3
97:30:57,351057,1.032,8.665,132.5,132.2,140.3
97:30:58,351058,1.028,8.666,132.5,132.2,140.3
97:30:59,351059,1.027,8.665,132.5,132.2,140.3
97:31:00,351060,1.025,8.666,132.5,132.2,140.3
97:31:01,351061,1.023,8.666,132.5,132.2,140.3
97:31:02,351062,1.025,8.666,132.5,132.2,140.3
97:31:03,351063,1.024,8.666,132.5,132.2,140.3
97:31:04,351064,1.020,8.666,132.5,132.2,140.3
97:31:05,351065,1.013,8.667,132.5,132.2,140.3
97:31:06,351066,1.018,8.667,132.4,132.2,140.3
97:31:07,351067,1.025,8.666,132.5,132.2,140.3
97:31:08,351068,1.016,8.667,132.5,132.2,140.3
97:31:09,351069,1.015,8.666,132.5,132.2,140.3
97:31:10,351070,1.023,8.667,132.5,132.2,140.3
97:31:11,351071,1.023,8.667,132.5,132.2,140.3
97:31:12,351072,1.016,8.666,132.5,132.2,140.3
97:31:13,351073,1.016,8.666,132.5,132.2,140.3
97:31:14,351074,1.013,8.666,132.6,132.2,140.3
97:31:15,351075,1.011,8.664,140.7,132.3,140.4
97:31:16,351076,1.009,8.665,140.7,132.3,140.4
97:31:17,351077,1.015,8.664,140.7,132.3,140.4
97:31:18,351078,1.006,8.666,140.7,132.3,140.3
97:31:19,351079,1.013,8.664,140.7,132.3,140.4
97:31:20,351080,1.011,8.665,140.7,132.3,140.4
97:31:21,351081,1.011,8.665,140.7,132.3,140.4
97:31:22,351082,1.011,8.664,140.7,132.3,140.4
97:31:23,351083,1.001,8.665,140.7,132.4,140.4
97:31:24,351084,1.010,8.665,140.7,140.5,140.4
97:31:25,351085,1.006,8.665,140.7,140.5,140.4
97:31:26,351086,1.006,8.665,140.7,140.5,140.4
97:31:27,351087,1.008,8.664,140.7,140.5,140.4
97:31:28,351088,1.006,8.665,140.7,140.5,140.4
97:31:29,351089,1.006,8.665,140.7,140.5,140.4
97:31:30,351090,1.002,8.664,140.7,140.5,140.4
97:31:31,351091,0.995,8.665,140.7,140.5,140.3
97:31:32,351092,0.996,8.665,140.7,140.5,140.4
97:31:33,351093,0.996,8.665,140.7,140.5,140.4
97:31:34,351094,0.995,8.665,140.7,140.5,140.4
97:31:35,351095,0.996,8.665,140.7,140.5,140.4
97:31:36,351096,0.996,8.666,140.7,140.5,140.4
97:31:37,351097,0.993,8.664,140.7,140.5,140.4
97:31:38,351098,0.991,8.665,140.7,140.5,140.4
97:31:39,351099,0.992,8.666,140.7,140.5,140.3
97:31:40,351100,0.990,8.665,140.7,140.5,140.4
97:31:41,351101,0.986,8.666,140.7,140.5,140.4
97:31:42,351102,0.986,8.665,140.7,140.5,140.4
97:31:43,351103,0.985,8.666,140.7,140.5,140.3
97:31:44,351104,0.986,8.666,140.7,140.5,140.4
97:31:45,351105,0.985,8.665,140.7,140.5,140.4
97:31:46,351106,0.982,8.666,140.7,140.5,140.4
97:31:47,351107,0.982,8.666,140.7,140.5,140.4
97:31:48,351108,0.984,8.665,140.7,140.5,140.4
97:31:49,351109,0.980,8.666,140.7,140.5,140.4
97:31:50,351110,0.979,8.665,140.7,140.5,140.4
97:31:51,351111,0.982,8.666,140.7,140.5,140.4
97:31:52,351112,0.975,8.666,140.7,140.5,140.4
97:31:53,351113,0.979,8.665,140.7,140.5,140.4
97:31:54,351114,0.975,8.666,140.7,140.5,140.4
97:31:55,351115,0.975,8.665,140.7,140.5,141.5
97:31:56,351116,0.972,8.666,140.7,140.5,149.1
97:31:57,351117,0.972,8.666,140.7,140.5,149.1
97:31:58,351118,0.975,8.665,140.7,140.5,149.1
97:31:59,351119,0.968,8.666,140.7,140.5,149.1
97:32:00,351120,0.970,8.666,140.7,140.5,149.1
97:32:01,351121,0.968,8.666,140.7,140.5,149.1
97:32:02,351122,0.968,8.667,140.7,140.5,149.1
97:32:03,351123,0.961,8.666,140.7,140.5,149.1
97:32:04,351124,0.961,8.667,140.7,140.5,149.1
97:32:05,351125,0.968,8.666,140.8,140.5,149.1
97:32:06,351126,0.958,8.666,140.8,140.5,149.1
